Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
ATL,117220.55177621172,1967.0000000000002,28.35747159499497,1967.0000000000002,1967.0000000000002,72.0,84.0,3.4719668435105953,400.0,158.0,4.828707032935423,0.6682007766431757,27.0,1390.6,5828.0,1317.0,616.0,538.0,115.0,417.0,79.0,39.0,5.653890407018553,0.5037393930677406,828.0,5.346369026430525,2.688296507645339,2.0768530282388897,8.501871675231325,0.7422735014002404,0.2444647108152767,1.243352020319629,0.270666022647317,0.7224342580749318,3.402799387794104,0.23296924566446142,13.29918204769428,11.777356654871255,2.01739924585769,-0.02020661314433973,0.4833698964205728,0.46316328776837346,33.54134905796059,101.87735892821237,103.35121449433379,0.14215425192434922,0.07114544664389472,0.0710088073018841,3.4110222752236137,0.06916745571649091,91.49452844764701,93.23280703071035,102.48265543492357,100.56614157554124,109.1381982122016,100.21661212518445,98.70107874269127,97.95205131132754,99.25065635914224,91.85675006311466,93.16520792205716,0.0,0.0,0.0,0.0,0.9332086049187402,162.00000000000003,151.17981454159533,16.0,1007070.560693226
BAL,116785.30467836256,1967.0,25.867251461988303,1967.0,1967.0,63.0,64.0,3.308812800508336,352.0,120.0,2.5764411027568923,1.2030075187969924,34.0,1197.0,4943.0,1018.0,480.0,441.0,94.0,435.0,30.0,24.0,5.068253968253969,0.31762740183792815,855.0,6.415757233902988,3.261027571245314,2.12387430497995,7.640419614282005,0.7056017141678838,0.22624559089988353,1.2112719095030355,0.2603973517631643,0.7457649044578112,3.2791829310808094,0.2791846192581454,9.976597939933352,10.907292592339218,1.1989638980630548,0.09555995175163685,-0.0520569858958971,0.043502963224150495,30.789974937343356,103.41838145939727,98.76534996438205,0.17315464284043444,0.08708450657477027,0.0860701369924812,3.2302863053124944,0.029629869427527114,104.66537831420824,105.96265412876375,106.63151725080317,97.10068667434355,95.636879190584,97.96650207142812,99.59225845695866,99.34218854385854,101.03875886761007,105.63042976403896,105.81299572539504,0.0,0.0,0.0,0.0,0.7202714519632416,161.0,115.96354801616971,2.0,1006641.4170426064
BOS,119206.05191347754,1967.0,26.73718801996672,1967.0,1967.0,75.0,57.0,3.3556043508231768,363.0,127.0,4.946672212978369,0.8301996672212979,39.0,1202.0,5036.0,1078.0,504.0,450.0,110.0,395.0,39.0,41.0,5.709068219633942,0.33386023294509154,851.0,6.348053204031224,2.9453876567220685,2.322613403639767,8.039709792827122,0.8200293241061823,0.23403059477729074,1.2205663832832434,0.2661998431240371,0.7457201708211315,3.3963228357866475,0.2693708841788686,19.034503323607108,14.85307588800788,2.1940879691209325,0.12233957089235803,-0.18752842701339284,-0.06518885360630895,34.877121464226285,96.4049412193385,94.14901897285029,0.16947612596173048,0.078100118140599,0.09137600606489187,3.1666158846681167,-0.04071848496347088,103.56086833330083,95.70636455097068,116.63643431934157,102.17519206493466,111.1463362794773,101.33748311662153,100.35646146346586,101.55585234225312,101.03269826758951,103.38640380252144,94.89641619336788,0.0,0.0,0.0,0.0,0.9100732662229619,162.00000000000003,147.43194762545696,3.0000000000000004,1009010.4133111478
CAL,116129.12887605131,1967.0000000000002,27.333446606065756,1967.0000000000002,1967.0000000000002,70.0,64.0,3.0668581657268814,396.0,118.0,3.2070342366833744,1.5772661626030073,44.0,1177.1,4881.0,995.0,473.0,402.0,96.0,421.0,51.0,37.0,6.397927108996687,0.4410840200492737,756.0,5.769664866423012,3.213562610758555,1.9437578833947842,7.5899911882534505,0.7318640443010165,0.2247463954191202,1.2003948665568895,0.25188041774881753,0.7414054618231246,3.4788483301262025,0.26082220857531224,10.499488723935311,6.110868584364653,1.5376823892478744,-0.1639423615149391,0.49284141001088777,0.3288990317349117,39.435392065245104,98.53400771112487,107.93963466656487,0.15521326792201173,0.08594324554583298,0.06927002708435988,3.4318876348137217,-0.41199016439932107,94.12515685587917,104.42034481631191,92.84008237991902,96.45980108919508,99.19646137947882,97.31733610718766,98.69793467726791,96.09295863065122,100.4481268926038,94.68556045478009,104.42629273980825,0.0,0.0,0.0,0.0,0.9371687401240335,161.00000000000003,150.88411070688613,1.0,1005997.8138645828
CHC,117086.49430505776,1967.0000000000005,23.618000796495426,1967.0000000000005,1967.0000000000005,79.0,63.0,3.1846364496663977,312.0,145.0,7.755316606929511,1.201035444046197,20.0,1255.4999999999998,5185.0,1129.0,490.0,447.0,121.0,378.0,58.0,15.0,2.300517722023099,0.16662684189565913,794.0,5.676578326936061,2.699302284820317,2.169528785327758,8.061820603344247,0.8628799485038844,0.23481630074292936,1.195680320907174,0.25864294743277655,0.7654024362421348,3.459161484969543,0.24936130670489842,17.997860566643265,12.467783392407,3.340381567510701,0.3456976686855419,0.8693201197571656,1.2150177898513745,34.28896853843091,90.30369009979222,101.47373946092011,0.1536586499697332,0.07253260518757468,0.08112604450179214,3.289615418543348,-0.2745250353031459,97.14553085496728,93.61449837192198,107.2122130440981,95.36090676532983,126.87124446110627,96.26131335580176,94.91675372402352,93.67560063181921,105.12809008937478,99.29062140539767,94.98169545690408,0.0,0.0,0.0,0.0,1.0780754193548392,162.00000000000003,174.64790421440898,17.000000000000007,1006939.6148944645
CHW,118497.14306569347,1967.0000000000007,28.44679216288898,1967.0000000000007,1967.0000000000007,80.0,64.0,2.402130779805465,371.0,155.0,6.165501344602383,2.6829811755666544,36.0,1301.4999999999998,5307.0,1036.0,424.0,349.0,71.0,400.0,36.0,46.0,4.883058009988475,0.5022666154437189,817.0,5.635994405969372,2.7554307230481783,2.1505907839969267,7.139934957205246,0.4885542940763451,0.21220648877912787,1.0994850755837138,0.24197815226850058,0.7700482365547445,3.0161194791746655,0.24167195803918556,20.513250281963728,16.63020510226488,3.736078734435586,0.15005863355590754,1.1912070937829664,1.3412657537517974,37.35774106799846,76.68375611136815,92.4776891880935,0.15387432795543607,0.07451279271456013,0.07936153788705341,3.310789494345427,-0.6139886993692005,91.94448374080504,89.53397243759751,107.47075347907428,90.74011928073008,66.21838788433482,91.88743674457004,90.40100819478928,92.31522157727404,104.32874727173788,93.86875876192467,90.53759330691527,0.0,0.0,0.0,0.0,1.0363820368805226,162.00000000000006,167.89399417815102,4.0,1008331.7065693432
CIN,117616.498409107,1967.0000000000005,25.847698508095885,1967.0000000000005,1967.0000000000005,84.0,72.0,2.9968059275544006,370.0,161.0,4.750760093332391,2.128614862476137,37.0,1414.2999999999997,5929.0,1277.0,537.0,472.0,101.0,473.0,55.0,42.0,5.844516722053314,0.4408541327865376,1032.0,6.553160875084182,3.0030436519928343,2.4362190256953973,8.109004316488118,0.6412884387017808,0.2350293843123231,1.2346719964978838,0.2734101925300816,0.7626859804150465,3.0985733232432384,0.27056882181786046,23.8110513620883,21.627838738262653,3.333041164817799,0.44301097628032365,0.00738393301624292,0.45039491222322287,34.86092059676166,83.0968042610165,89.22933110282462,0.17454034670084145,0.07902142300431311,0.09551892397935377,3.1169008608073425,-0.10176739568883679,112.1468348225305,104.14855225783194,120.21563006855217,95.91902904208801,94.29012971930077,96.34866548672063,98.01203195568536,98.94514629434211,104.78058479802827,112.78388635405904,103.47882638210463,0.0,0.0,0.0,0.0,1.0436143378349714,162.00000000000006,169.06562360631253,18.000000000000004,1007454.5328431029
CLE,118576.13014889279,1967.0000000000007,26.243141108003933,1967.0000000000007,1967.0000000000007,74.0,79.0,3.210879237964526,338.0,152.0,7.353563600634875,1.7472602222054272,19.0,1323.0999999999997,5529.0,1136.0,549.0,473.0,104.0,511.0,42.0,31.0,6.72526641977175,0.4956541455672286,1077.0,7.311999530924553,3.468536368100488,2.2569107010021923,7.71148589642521,0.7059881047311559,0.2271628018896062,1.2422246960584111,0.27083480593924864,0.7445560430405866,3.1599075750156036,0.30491985297180874,20.309216461072804,16.177089254371822,2.139510297568493,-0.10154141745934879,-0.13421270964896256,-0.23575410461367896,33.01670319703727,100.5655525338804,95.23444092040103,0.19472721578338756,0.0914055469269141,0.10332166934169755,3.023267923560005,0.05097166294892208,119.28649561323218,112.70537015598333,113.31076027400864,98.00385497449801,95.68925036100217,98.36366319163912,102.13723443997377,103.32410131546578,100.8749781801674,118.79045889261441,111.06332499477712,0.0,0.0,0.0,0.0,1.0446327594286147,162.00000000000003,169.23069246047194,5.000000000000001,1008394.8991005974
DET,119847.29089232515,1967.0000000000002,27.469428287700385,1967.0000000000002,1967.0000000000002,91.0,69.0,3.2443957523197406,393.0,163.0,7.292665626329977,2.2308128812597534,39.0,1409.8,5804.0,1189.0,562.0,509.0,148.0,465.0,24.0,35.0,4.47850758972904,0.30812881259753155,1014.0,6.465593728153927,2.9646334775404934,2.390829034391403,7.580218092469713,0.9434540880366304,0.2241105565262544,1.1716501744455785,0.2514980338617421,0.761850271168251,3.5272614773967965,0.28012112886863383,14.16741724706555,12.49632927030325,2.141268740319998,-0.011776354647713087,0.5115451590480801,0.4997688227616264,34.02468435239041,98.0837953497761,103.03045130542694,0.17495879603489856,0.07965933108667897,0.09529946511845651,3.1195343803935933,-0.28286572507705543,105.47840089820882,96.33173131351788,120.03428209433494,96.33559661359777,127.87526281144159,97.04201179272356,96.33451092116847,95.94707829834839,103.21805897327776,106.7310264449326,96.79095524204291,0.0,0.0,0.0,0.0,1.0616557220882392,163.0,173.04993618666018,6.0,1009632.9596396651
HOU,116790.557265625,1967.0000000000005,26.483046875000003,1967.0000000000005,1967.0000000000005,63.0,80.0,3.895989909109736,383.0,148.0,5.774375000000002,1.1808593750000003,10.0,1279.9999999999998,5495.0,1258.0,640.0,557.0,102.0,431.0,38.0,37.0,5.634296875,0.9577343750000002,955.0,6.691105410456258,3.0181780230606194,2.389124192792188,8.806399450449998,0.7131467022427191,0.24933023811310742,1.3138419415011795,0.2901659893617111,0.6889939470039065,3.174308060191713,0.27075254793046877,16.649271742652495,12.463104384485632,0.8212371194316077,-0.7558207615348511,-0.42984997326799196,-1.1856707249034664,30.834609375000007,118.69590958268186,100.3465714731152,0.17447892130781253,0.07795121533750002,0.09652770575390625,3.104795495162898,0.721681848918023,114.5075342343001,104.67342735746513,117.95192025175007,104.16831113610358,104.85561723127759,102.21120128435201,104.29678385870318,105.00894645278515,94.6565043683395,112.74419445543992,102.077387589687,0.0,0.0,0.0,0.0,0.9056606242187503,162.0,146.71721069262364,21.0,1006648.3499218753
