Team,xMLBAMID,season,Age,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,H/9,K/BB,IFH%,BUH%,TTO%,GB,FB,LD,IFFB,IFH,BU,BUH,K%,BB%,K-BB%,SIERA,HR/9,AVG,WHIP,BABIP,LOB%,FIP,kwERA,E-F,xFIP,ERA-,FIP-,xFIP-,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Q,TG,TIP,playerid,teamid,playerTeamId,tERA,WAR,Dollars,RA9-Wins,Start-IP,Relief-IP,RAR,Starting,Relieving,BIP-Wins,LOB-Wins,BS-Wins,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,xERA,pfxFA%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,EV90
ARI,640332.5666301068,2025.9999999999995,30.805593638607068,42.0,42.0,4.223238909755857,350.0,84.0,3.9431039210309833,0.11132437619961612,0.0,22.0,45.0,10.0,729.4000000000001,3115.0,701.0,377.0,350.0,101.0,245.0,11.0,34.0,0.8967644639429667,0.42432136002193577,569.0,6.98015641767676,2.9890299379290566,8.523967544808578,2.5829927702810522,0.06138364467589799,0.17189927789443377,0.29467326810255,78.69207567863997,77.96010419522895,39.24225390732108,6.34041678091582,4.972168905950095,1.9106114614751848,0.5619687414313133,0.18531302275157663,0.07766277840828077,0.10765024574170548,4.420292416278412,1.2298685906565292,0.24288438074628804,1.2792219425264038,0.2727153800256123,0.7283129229997256,4.4652316006969475,4.788107961315106,-0.24199269094109113,4.483891210598683,100.37039034183806,109.90461688163376,106.6105416612286,1.1353770639662735,0.19169823577584313,0.41343896248094314,0.394862800421168,0.08793039562517135,0.108229688374006,31.370989854675077,4.352077821704169,4172.0,7457.0,11629.0,2.570971402930809,-4.388896647486303,4.566478121912058,-3.25120135396719,-0.5070294830948114,0.9457697799712407,0.8867652890692822,0.9316612363665973,1.0297823653962286,266.0,19.62791335344118,0.010807580647926055,-1.7837331887142667,2.9610638881272275,1.7057855771867287,0.4795738634507814,93.43378680421714,0.24558547511774192,85.56194728668551,0.11132608474907553,90.90473625370662,0.13056831221719456,81.34023466686878,0.20232013458229783,87.51725083523418,0.17777778,85.75,,,0.005419918659870249,-0.40397961897107,0.6824894434249691,-1.9540017703133166,-1.0490510904343957,1.2856766029468112,-0.1923394277691841,,-0.06871918223345953,-0.11489174694090726,-1.0798724178696129,-0.5793079203855365,-0.17013269882569163,-2.4042428471148014,,0.3473228715108308,0.6796024797957225,0.4828905333273924,0.6791350956388812,0.888895943372635,0.7997610665437345,0.40807621272004374,0.6264801763737318,0.09691258521935836,0.1577908588044968,0.2547034438278037,0.7538049177406085,84.0,63.319620015185954,19368.9980806142,14.999999999999998,14.96682204551686,4.688079844800637,4.580294958269724,3.4133467951793617,0.8824089961342552,79.86168108776268,25.73304964539007,3.9791983598190046,4.696036098610014,2.20911830278965,0.19026996120464565,0.2654706855321893,0.4557406467368348,83.6447765286537,67.60241294214421,46.557855771867274,25.354126679462567,96.41280504524265,76.03811351795996,198.04565396216066,0.4275321250562105,0.3430504941732931,0.22941738183986837,0.13826507398272553,0.4876012436303811,0.37413368280093223,82.96998374116862,86.79029212552753,106.07420073788568,102.85454173962185,106.5600321029483,101.15389509813856,98.13857131669373,95.37812124043921,100.50259439310192,84.60443027318031,86.61340678463212,99.73169649825643,98.08411026571332,102.22420668331124,93.24346120921643,105.51607722417354,97.29417760596499,94.71172264474956,92.10096330397478,96.23200558886646,109.01864127393323,57.54751200038129,49.42132096133491,58.23225649771151,53.40131138471488,46.00039473345536,55.5577123573646,54.997069322290585,50.54690599209843,56.00047830177913,52.422065344975174,46.122429579075344,52.657452107930084,47.943050196247334,47.486225702000034,50.28792696036901,54.35986927548395,40.60136148396496,58.1571232065384,49.869984615137994,43.73046449782986,52.832253147847844,58.1919325,38.485346250000006,59.332145,53.664591371501075,48.74427350743498,55.26742812210207,-0.10442764114677376,4.019781413210464,85.81021100838363,106.40357705419109,97.18662473651617,95.39877021422946,100.09813851140666,92.1657208933342,95.9968903111659,104.88510678440434,99.83085488938002,93.62942954878305,99.50601227155289,97.40896137815335,107.71565792195405,99.27151886280001,99.5009047485791,93.28666672346806,113.06245441687682,102.63028602344758,90.70363348899893,106.4145077254725,102.73318575538853,90.005,107.36999999999999,99.5975,,,,96.24795906275713,103.54788439493142,100.78175222810935,0.1854949273375377,0.0,0.15793803125856865,0.0,0.16342199067726898,0.0,-0.035111517887025614,,0.09174697885949476,-0.2129465093548666,,0.1854949273375377,0.15793803125856865,-0.041313150925712444,0.01449033721499012,-0.02682281371072233,6.244721689059499,3.1882369070468877,0.5527555816586969,-0.8988645221197175,0.0,0.0,,,6.1328489169180145,3.9997258020290647,0.6329240845296167,0.621810119774882,4.96105122080665,0.348920955593794,0.13150054982150272,0.17777778,,0.13982165463590804,0.20510788954314724,0.16921369815505616,0.1873603731428571,0.8345479076923076,0.20260302034983751,,,0.23121032655172416,0.13738167060750134,0.1320091660138889,0.3149296588888889,93.59769349006321,90.98933453907878,85.60000228881836,,93.62583886813442,85.60053981628293,81.27041236151325,81.22886352103096,38.44431843790974,87.46350234615046,,86.4886021018977,83.58198681299469,81.4259087164872,80.41846469742774,-3.231904609992189,-0.7969268033854432,-5.482686400413513,,-5.452748152969976,3.014451929569427,2.3978779515648023,1.450586959730677,-1.3299195282942766,-5.395720989805726,,1.9390303781608433,5.462839794328101,1.6868572796555696,5.282990839318676,8.853542855392414,5.825923235449484,5.1270705461502075,,5.913115336088473,1.8768173458929616,-3.856326229924914,-5.429678168873827,8.505756821665729,2.489212736105909,,1.8719803312965613,1.8307110009064547,-3.709742453594387,-4.570615294548425,0.21219337086478313,-2.1960312526467405,-0.1923394277691841,,0.07548071068924642,-0.08640128478578048,1.4601526920777863,-8.405323851570488,-3.5383235605863423,1.8939159669803145,,-0.39439182491695307,0.5882059887250344,0.7777195353221357,4.192618086832721,-0.3917488931051444,-0.5009731435969487,-2.4042428471148014,,-0.6404970398926328,0.15588830164200154,0.5874318177831221,-3.0157671120870826,-4.909417715731202,0.04441311627382112,,-0.6302743302438386,1.8967069011987407,0.5022237297140888,1.053522827503289,34.39815318464404,34.36279997440015,67.9498062133789,,35.81877176392357,33.46698122648261,38.81710720234603,41.540943704557016,59.362014076926485,33.8022451746051,,37.54286388435395,25.040998586101047,40.92999901899412,31.64808805572587,2346.1853810656717,2383.4069432511046,1328.75,,2221.335915216207,2481.86901251448,2549.89314914075,2413.4786974789913,869.5445804195805,1905.8489289075849,,2366.790738144067,2740.852643149767,2469.0763998012567,2858.7192327445623,0.3225460272635042,0.6495329755771867,0.4831710921154372,0.6331938192816012,0.8856761255196051,0.7995673257691251,0.4897833465862351,18.92768234896353,72.27889464110886,0.27560387904853295,7.321335055042846,0.34613832901562924,0.2760765936715108,0.15907156829997254,0.1274015595530573,9.446143250688703,418.9228132711817,32.97729032028314,10.046988436734607,-0.8983218955160551,0.5346790789772415,27.771857855819434,27.753601629449456,0.7189024644255552,0.8997844441623251,0.24264573361941322,0.5536186734192486,0.8162394055470248,0.42722105049904024,0.27319208942829715,0.5241296067874793,0.24180483980531942,0.0661821058376748,0.22005351460804168,0.08832837672470521,0.6151374026256523,0.8657983924539961,0.22656187775157663,0.48328096907595286,0.7435642771099533,0.20065917451741155,0.3183161959953386,0.639120592401974,0.5307923907430764,0.6684707785851384,0.8859641362901013,0.46920760925692345,0.20420771211753555,,0.15344016046122746,0.3545221193738844,0.11965960639112903,,0.01754386,0.14084675572363528,0.20229383483927996,,87.36452730831533,,81.2626882200751,93.44880726645559,90.94196729956846,,55.26020050048828,93.66530253679412,85.77051274564346,,-5.050613269620152,,3.308154585969655,-2.615792779047355,-0.3899865114694255,,0.05508660152554512,-5.233029475557881,3.5589849826757627,,1.104639242947893,,-6.204447886498798,7.688761805029563,4.693641449892106,,-5.051620006561279,4.69990986926529,0.47371489343393314,,1.8743471918661163,,-0.13836880601451038,0.33696288270352787,-2.4080192266970935,,0.17695796489715576,0.01695393169002045,-0.03415171085425463,,0.023354674415686016,,0.24258751416471613,-0.621328363907373,-4.097410665979826,,17.695796489715576,-0.8960160963752748,0.13457757214578422,,0.3247959320976144,0.6456723780710173,0.48274105432958586,0.6355497770756786,0.8833571455552508,0.7985847052892787,0.4912814479476281,18.92768234896353,2267.0,89.18179660648039,14.038122997828784,216.0,0.09310074003016176,111.60371538250615,79.0008225939128,0.39380821173841507,105.13372635042498
ATH,655985.1144200625,2025.9999999999995,29.166429182103155,38.0,42.0,5.026112767470405,335.0,85.0,1.9139355941863774,0.1256768310059846,0.0,20.0,49.0,18.0,701.8000000000002,3116.0,718.0,422.0,396.0,118.0,307.0,9.0,33.0,1.0669706469079507,0.3396979196352236,680.0,8.649238507110155,3.8919284736728157,9.116157728208691,2.5291693012239946,0.059747536784696485,0.25665431746936446,0.354697952413793,59.82858364206324,67.72328298660584,31.299658022228538,5.719293245939012,3.5953263037902525,1.3488173268737529,0.6112852664576801,0.2206413679851809,0.09668171465089767,0.12395965464947274,4.280562308565312,1.4981721721586703,0.2557447365592921,1.4453429113201672,0.3006952143536387,0.7176017923140493,4.784720319850944,4.592395052082395,0.24139244761946113,4.496941443053764,116.19777276700447,112.5742461825545,107.57644536939819,0.923435407522086,0.19842804889469928,0.3761839195616984,0.4253880299938729,0.0824353996429182,0.13019802390909088,30.674836135651173,4.822817811219532,4501.0,7735.0,12236.0,-5.119822751286847,-4.53931307472622,4.229572115542842,-53.14500031620264,-5.071257771924138,1.0221232892894807,0.9267944418433206,1.0246628771544632,1.1743474181051792,269.0,19.469506982046163,-0.23858697336996104,-1.4747736530659052,3.444571102878313,2.0507267027643197,0.4430899894784838,93.65735942578652,0.24251947799797777,83.79893703500505,0.16696714426944972,89.9901772038425,0.20073671138569837,77.68552335336051,0.1248293547851003,85.98761705112703,0.12779220882352937,84.58872694521955,,,0.005160289975149105,-2.447390708869578,-0.8717651268305607,-0.06974579659440826,1.0272845562882844,-1.1494564161003487,-0.9237001110315816,,-0.8288166995116782,-2.263794509905768,-0.24245989541802787,0.48632873223819484,-2.024268421812724,-1.1779660668063439,,0.3315936808748931,0.6656860752550582,0.4687746627557706,0.6409554633556567,0.8616807648147617,0.7683862665118266,0.40983031472499276,0.5968264739013962,0.10867296866486179,0.16210671003847246,0.2707796800185237,0.6361650498717585,84.99999999999997,54.07404397381746,23152.42832715873,9.999999999999998,9.48119122257053,5.095734492532243,2.9666250782856043,2.6549536292058113,0.39514264726708853,56.49333333333333,21.008312514194866,3.122848991277481,3.509583621143066,0.9602209335054095,-0.07351309216446822,0.13678653578083036,0.06327344361636217,64.33670561413507,60.866628669136496,34.99700769449985,25.455115417497858,82.88387004844682,51.86135651182672,160.29609575377597,0.4015640953035051,0.38070249300655457,0.2177334105300655,0.15263326074522654,0.511790832428042,0.3355759073268737,100.9727994737873,111.50640546233264,103.05509399828217,109.78434279065341,129.87156430255504,106.38261881555756,110.29396746715578,104.38601836526554,99.64413603292527,99.06313487159748,106.53146802731757,101.95875158032138,91.83448298951814,107.48868608606283,114.47140458413952,96.73827263381854,108.04151336991345,93.63690147137675,98.52582914255991,100.01406261956693,100.66347234373943,49.0681376223021,49.574043319927966,48.25540884640997,53.024148677386776,48.47408699919781,53.8865904062089,49.72779422891971,47.66887133122428,50.7272581121642,46.853700538397014,45.34721048700286,47.13007323211606,52.50135953505317,48.86265935216011,53.301610570378514,,,,42.008534579078216,42.131855853331416,42.53981676749774,41.40860987478964,38.41452631869119,44.70579438999273,51.793075231293265,49.55868788454525,51.862803250309106,0.09658753995161785,4.321303737608027,95.7395449436487,95.43744359879442,91.6378068606259,105.13235427448987,100.45068507615775,95.34113396957218,94.55080038714004,98.48077905163808,90.87976467168164,92.47133042611917,97.23787372821954,97.07857608172527,104.5479404208832,99.20639579167421,101.46319391105034,,,,88.54230557964578,96.28459809584317,89.75151416843858,89.67212086358981,102.57701276865345,86.90944219991228,,,,98.87744292063876,99.82193784597635,98.74583715043877,0.13422627529210598,0.0,0.1256768310059846,0.0,0.0,0.0,-0.09017397876188255,,0.04043542221188545,,,0.13422627529210598,0.1256768310059846,-0.012103717297476965,0.005081795723978763,-0.007021921573498201,4.999002564833284,2.333285836420632,0.4699617172617647,-0.4622304955918812,0.37717298375605585,0.2510686805357651,0.6927472527472527,0.23763966567129338,8.271159874608148,5.057993730407522,0.6001136092282816,1.0919177700058116,4.25948211384815,0.30332674473396604,0.16781327455218215,0.10063042283485045,,0.18678096852861037,0.24362428480948953,0.1986341404393995,,,0.13336561604835512,,,0.15027751312490442,0.19984316789044942,0.1986341404393995,,93.8155385878278,89.92985307437789,83.82219312847012,,93.61708666443018,83.68423655917206,77.45137522378975,,,85.81090449968185,,84.57449576034624,81.70786046283273,77.45137522378975,,-1.0584698509737405,0.6730477004181744,-5.693463944203757,,-5.418506637313405,2.220300037090252,3.2377572362232683,,,-0.11911441881133353,,1.1584914341697352,2.125421518371539,3.2377572362232683,,8.939527298001607,5.190039746053679,2.9385085508785234,,5.580699162838692,0.960735785386622,-7.52915557943354,,,3.3828749182129885,,0.6278401268983796,1.20308952876901,-7.52915557943354,,-2.0425178858539668,0.2002106876616177,-0.7700848600043588,,0.044417724300084734,-0.7013810898248967,1.0451729988787732,,,-1.2056772040835908,,-0.2771197175101628,-0.8610858669007468,1.0451729988787732,,-1.1667788583095144,-0.2716290117539305,-2.162323661547066,,-1.8310295989863565,-2.1394038693334605,0.3841378164757776,,,-1.9235279930078182,,-1.411342235597543,-1.0459426848014006,0.3841378164757776,,39.694129035882675,39.92509729217062,39.366119550318174,,35.901629365556175,37.10520381808933,45.720757169389486,,,38.805904804563355,,37.85140568639583,34.82701359463754,45.720757169389486,,2247.103941800211,2319.715087222202,1346.9499521915398,,2183.517336039951,2457.5944792743876,2651.0734579205437,,,1564.8180871641248,,2434.983473283201,2538.6560573007964,2651.0734579205437,,0.3065430541949273,0.632377227181533,0.46914588440153865,0.5983229708549441,0.8512677625719576,0.7669602459390138,0.49793459215018515,19.447021108760325,71.89537681022716,0.26115795199799335,7.367555479253348,0.31934092295112504,0.24094072363766655,0.12777157448473553,0.09650312359323489,6.7572022359180135,348.849244799088,32.1774023898869,10.63869469606811,-0.5748082535098686,0.5093614279618746,27.55185720311175,27.134796606587457,0.698082690799373,0.8878936427215728,0.2512094050997435,0.5368806021744085,0.7760679227586206,0.4171769327272727,0.26471610554288966,0.4709053854944427,0.23564316824166426,0.07082208678968364,0.12935512095418733,0.09597049363921342,0.6017285179239098,0.8090499421487602,0.21921224636506123,0.4655761374665147,0.7283245985765174,0.19796468625249353,0.3048301086548874,0.6050833129623824,0.5295783497249928,0.6534049574465658,0.8547807503719005,0.47042165027500693,0.11726292932791604,,0.12383740443029917,0.30679321795304887,0.1745746695695489,0.34241995286624205,,0.1879368904235977,0.22815697205054564,0.001979346230492197,85.93881824226764,,80.36041117071252,93.96892255774871,89.73180250239474,84.46907215690113,,93.75293226497331,83.75765068584087,75.48959910196989,-1.366338169437286,,3.936649726638346,-0.9330205639139391,0.6599334154937754,-3.0821633909957025,,-5.235127105820416,2.1616920831403226,0.0,1.9951201177597653,,-7.147298160058883,7.816495915974467,4.0238415527720495,0.37365874169012636,,4.3483047961250785,-1.0374723939831962,0.0,-1.0923327369051312,,0.22390156784192689,-2.002362775505698,0.11278841466383834,1.7610917431984547,,-0.22888418518158113,-0.4367357290982194,-0.06365131604678632,-2.1528950584581,,-0.30037949053909274,-1.1697791376288422,-0.4644354653207629,1.5647949063145505,,-2.2489185031133396,-2.185870285671952,-4.329498656460789,0.3093197293074949,0.6305280112168709,0.46984368114847513,0.6021921833741805,0.8477690479153602,0.7659400736976344,0.499619418123397,19.447021108760325,2096.0,88.51878491212508,15.614584766236128,162.0,0.0765226585551439,111.3756198347107,60.51638643488174,0.37868241381020223,104.02899686520374
