Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,117619.78840319913,1973.9999999999995,29.684018201875347,1973.9999999999995,1973.9999999999995,88.0,73.0,3.041591426332879,360.0,162.0,17.444222283508,7.800055157198016,2.4950358521787095,22.0,1450.3999999999999,6040.0,1319.0,550.0,492.0,94.0,477.0,53.0,26.0,4.132101489244347,1.2097352454495314,763.0,4.7264904531788305,2.9490484628268976,1.7393735548600389,8.163846732392816,0.581952125842486,0.23708496700597498,1.2347661328021904,0.2599181676011904,0.758690931130033,3.4050100608642806,0.22131071328392174,33.56507730950359,194.13414212291138,2.9933924661745377,32.82044620437772,32.72203642053461,23.527759705670178,4.995507647596214,0.5637153298344456,0.7087393091257994,1.272454671273794,5.060278210788965,-13.956461920817752,15.04364602665468,91.0868002474308,10.070508193224669,1.0520039805480845,0.985152108347551,1.0124642316490136,1.4742130205849457,205.0,35.79267788196359,1.186312251815226,-3.0324757476562745,4.103902371759515,2.724007170435742,79.12401859205805,87.73057605439998,0.12746219118174298,0.07824352985659129,0.04921865973110867,3.5632851938963634,-0.36341863453139983,92.13792033482238,83.95116350975796,119.10984716548121,93.85699222466972,88.37219200339032,95.02329464704567,91.00731249853173,93.99433689594261,105.59178879908279,95.81204635076213,85.8879756019445,0.0,0.0,0.0,0.0,1.220049751103144,163.0,198.86801274011495,16.0,,1007463.9345697738
BAL,116026.65857803157,1974.0000000000002,28.4602365415987,1974.0000000000002,1974.0000000000002,91.0,71.0,3.2850913774567734,347.0,162.0,15.323749320282767,10.11867862969005,2.663607939097336,25.0,1471.1999999999998,6125.0,1393.0,612.0,538.0,101.0,480.0,43.0,25.0,4.19609842305601,0.8802338227297445,701.0,4.279146471505861,2.930409889641425,1.5518404254744431,8.505577269662322,0.6166928387804522,0.24751716838712798,1.2706652399226384,0.26746000684699145,0.7343662166918163,3.545791853776523,0.20924089905043505,20.154676910518003,203.22094531006198,2.4386809011236372,26.257075731712856,19.791505327673104,14.658644491806626,2.942322162461587,0.1998806627719983,0.5969082604726053,0.7967889396708748,2.6483431607484818,-14.486494519295048,15.059285825996572,4.3187031745910645,0.3424209952354431,1.0479309242689128,1.0109195611472284,1.1142673303203872,1.6968013179064465,186.0,34.96213974986406,0.34166866450264377,0.4206287606911898,3.4032762370853726,2.1468189233278956,94.58734854588948,100.36160127770795,0.11467054774129964,0.07802864996737359,0.03664189601413813,3.7142063481125525,-0.26070047631974913,87.11703352533654,92.60480321555542,99.97418048547276,96.648157792677,87.33436732126566,97.71139988739105,95.57879524409246,96.23140452520161,101.89724978997303,88.99098626473744,93.99559125782909,0.0,0.0,0.0,0.0,1.241899671016857,162.00000000000003,201.1878028583225,2.0,,1005901.1614328441
BOS,118431.89091534755,1973.9999999999998,29.009772883688914,1973.9999999999998,1973.9999999999998,84.0,78.0,3.71366739936793,301.0,162.0,14.573640743289745,12.176668960770822,1.8120440467997248,18.0,1453.0,6160.0,1462.0,661.0,601.0,126.0,463.0,38.0,30.0,4.015072264280799,0.3050929112181693,751.0,4.645038621580043,2.8606862841893315,1.6673585761073642,9.039939209318772,0.7793569392573225,0.2575261828612623,1.322291721500901,0.2785342086855609,0.7305827281190641,3.6870710515466105,0.21714926630763937,24.931109908280156,204.70498479887988,1.6744207276270417,31.919291346482314,23.94444852192506,16.66661148611456,3.607888968392222,0.8759863233005953,0.07691935486575562,0.9529056538852716,2.9508520029485226,-14.971444681509865,16.128248324044463,29.751999855041504,3.1413161493837833,1.0298035004454,0.9552195997004101,1.0008465406107934,1.352185361599184,139.0,35.13317274604267,0.4477181019083291,2.6773323858642986,3.4827253957329662,1.5703372333103922,96.06357609217007,98.01459930366333,0.12195789355677908,0.07478189191947696,0.04717600188506538,3.587797098180356,0.026596347821319834,94.5660514350817,90.40144566301855,107.4162037165858,102.7200674849827,110.37041607630525,101.6626200073271,99.46211301883703,100.2158731172882,101.37227023354508,94.6463888516141,90.08445165918157,0.0,0.0,0.0,0.0,1.2994980729525119,162.0,210.5187304577394,3.0000000000000004,2.0,1008253.861940812
CAL,119783.25446494465,1973.9999999999995,25.06774907749078,1973.9999999999995,1973.9999999999995,65.0,89.0,3.463756260761429,293.0,160.0,15.68464944649447,11.099557195571958,1.8439114391143911,5.0,1354.9999999999998,5849.0,1263.0,612.0,524.0,96.0,615.0,20.0,45.0,4.828634686346865,0.8162361623616238,944.0,6.250728428816585,4.0680401202940555,1.5869222037726938,8.355252233175571,0.635701312093286,0.24131574305498596,1.3803658170521806,0.27864100210014536,0.7355449577527676,3.5628572544194506,0.28410313608044285,25.39051865981846,191.94628194799262,-0.9349387467316527,12.919444352951706,22.737060598347245,13.3637884715572,2.494213806656894,-0.47351348647772173,0.40062233664439073,-0.07289111875946125,-8.148782172240317,-14.974817185770048,14.906929863037005,-35.38500279188156,-4.012642297893763,1.0324581363741725,0.9423200924893237,0.9320161174451064,1.234168480794091,163.0,29.638523985239857,0.04853319784963151,-4.292065486638544,0.9564575645756459,1.8197047970479707,102.1795897094442,100.92882574678757,0.16272116238302584,0.10497675569667897,0.05774440307306274,3.460976254159115,-0.0991009936580219,127.25549866475113,128.55541340631777,102.15606336610121,94.94002707021771,90.02629575974474,95.26328707788687,103.83041704832286,100.25429710598344,101.99390741086322,126.28104623088831,126.45806784160179,0.0,0.0,0.0,0.0,1.167576133579336,163.00000000000003,190.31478843816532,1.0,,1009578.650774908
CHC,117493.38700105972,1974.0,25.39025079477217,1974.0,1974.0,63.0,92.0,4.303724961455005,475.0,162.0,9.39519604380078,3.6497350759448963,0.8060049452490287,22.0,1415.4999999999998,6301.0,1544.0,804.0,679.0,118.0,548.0,68.0,38.0,6.369622041681385,2.1193924408336278,863.0,5.4728838597979665,3.475106631973481,1.6204609221095023,9.79119787027586,0.7474675075933369,0.2696449383445349,1.4740338335832601,0.30083479835762666,0.6764560540770047,3.6803932181994914,0.24231955622677495,20.05256485650898,134.72529266531077,1.3354642834239363,33.02514285919146,20.193800091961386,16.19662575609982,0.48673010799567995,-0.6962017685667087,-1.078091949790207,-1.7742937321070333,-4.754027504473925,-14.154442939980216,13.614640785245795,-106.79379813373089,-11.67644958384335,1.1193009876052185,1.0759854843480905,1.1121686082716538,1.4288510650461002,330.0,42.75909572589192,-0.6962840276050173,0.14794648981746916,5.512398445778877,4.985658777817027,110.82604787826811,95.71740235473513,0.13687864352031084,0.08679157447333098,0.05008706929424234,3.5528642817749962,0.6233317432555129,106.688068466669,98.92656860409637,110.96687783570856,112.56609935293753,113.5064881869902,108.07328170137194,108.64232032497037,108.79103853269937,94.14664393394318,102.89029950604318,95.27116895251419,0.0,0.0,0.0,0.0,0.9887784733309787,162.00000000000006,160.181993759289,17.000000000000004,,1007336.6736135645
CHW,117460.99828060523,1974.0,28.539477303988996,1974.0,1974.0,80.0,79.0,3.901022315436567,358.0,161.0,14.790715268225584,9.8550894085282,1.1072214580467676,29.0,1454.0,6253.0,1463.0,712.0,633.0,103.0,536.0,39.0,50.0,4.5418844566712515,0.3546079779917469,823.0,5.0781482224608805,3.3046287342434697,1.7303103742551584,9.019024392050003,0.6347689157535974,0.25680247708753995,1.3692947918103857,0.2856550234848249,0.7072962560350757,3.570970465459082,0.23282885545804677,20.493976764003506,173.10396752394283,3.8365657029785085,41.25717348570741,22.399353484391778,14.976092465862166,2.3658480534868693,-0.1790844290671797,0.06526641399693131,-0.11381801139419842,1.198426811490208,-14.785873358942915,15.721037793542807,-19.239800482988358,-2.338137994054705,1.0718215740660073,1.026956294513336,1.1101151228078971,1.7030794111930978,197.0,36.94566712517194,0.3854592805976839,-0.6855911764752819,4.759972489683632,3.6884456671251713,104.59163719888632,99.68178950537916,0.13205500649105914,0.0843678049477304,0.04768720178885832,3.581662698990281,0.3300518499774852,103.38351628965658,104.25456435433635,111.47174595326243,102.29251097602346,89.8942523188311,101.37692546452918,102.8114217841027,102.7779234872676,98.14114741733555,102.48233363756682,101.63192311114848,0.0,0.0,0.0,0.0,1.2005981774415406,163.0,195.69742947529895,4.0,,1007305.1944979366
CIN,114953.34521857926,1974.0,27.26072404371585,1974.0,1974.0,98.0,64.0,3.4195495793972075,419.0,163.0,12.563046448087432,4.994603825136612,1.3440573770491804,27.0,1464.0,6190.0,1364.0,631.0,557.0,126.0,536.0,62.0,17.0,5.98087431693989,0.8400273224043715,875.0,5.370359198373945,3.289933390383519,1.6755684192472677,8.37269543570776,0.7736130677776029,0.2415682192032112,1.2958476473434755,0.2663313779010607,0.7401022467199453,3.633695538416633,0.248202012193306,21.405778833781742,162.07055347326985,1.0340169289174792,25.945689737764216,19.410234714639397,14.42527051595971,2.3820266356029487,-0.04621850835627624,0.2734966410835442,0.227278128749808,8.693304428830743,-11.868122158037202,12.653999753470488,49.983596462756395,5.334931206423789,1.0384929955027047,0.9903125495189098,1.04106711137932,1.3054824002706307,256.0,36.910724043715845,0.8758896079857176,1.6891169925595704,5.53818306010929,3.467691256830601,96.5738181284856,100.2884536532805,0.14161283713046446,0.08631065060245902,0.05530218721243169,3.4902828838632916,-0.21414595901942568,104.68945888938994,93.48020089074271,114.43053096843347,96.18737911264803,116.54328224597889,96.82017531769677,95.40858120838813,96.31354934297502,102.94519754942198,106.44894519814854,94.74325907287782,0.0,0.0,0.0,0.0,1.0143375546448088,163.0,165.33699883470118,17.999999999999996,,1004849.3463114756
CLE,118626.71460882082,1974.0,33.15595764367226,1974.0,1974.0,56.0,42.0,3.369992185704895,217.0,108.0,16.4865837359926,11.694458723141771,2.2324457695075566,7.0,972.6999999999999,4044.0,890.0,414.0,365.0,85.0,308.0,40.0,22.0,1.6507659093245606,0.2933072889894109,466.0,4.304790582655402,2.8445559344075435,1.5749047396967208,8.219311304394896,0.7850553807923759,0.23831958164264525,1.2293185820891601,0.2526966756824816,0.7350892319564101,3.771416347878148,0.21269593574072174,29.33685462599005,206.697162212806,-1.2944750878688862,29.67704442441015,26.655970998090776,9.145711156073958,4.5371205647835735,-0.3375654474274779,1.880324478192523,1.5427590583082378,2.415190669707954,-13.352515602930907,14.877682080922852,36.30599671602249,3.822014443576336,0.9605161103822235,0.946832262550549,0.9582830156520283,1.5268763033035975,127.0,31.471368356122138,2.1524295174669263,-1.713409643688136,1.070730955073507,1.1127788629587747,92.17984196566482,101.74974871642864,0.11631443975532024,0.07555439527911999,0.04076004736609437,3.664788553546074,-0.40142416217325283,87.63910934246927,89.89170541384021,101.46005233956313,93.3953417515457,111.17741391199482,94.08050396915925,92.46872060056623,90.91959693879035,101.9975717496352,90.26674220199007,91.01502960173943,0.0,0.0,0.0,0.0,1.2588622874473117,162.00000000000003,203.93565315610522,5.0,,1008434.810527398
DET,116918.18982374002,1973.9999999999995,28.86050674745249,1973.9999999999995,1973.9999999999995,72.0,90.0,4.172782586470976,316.0,162.0,11.993114844395482,9.933971357752684,1.1261360506747453,15.0,1452.4,6281.0,1443.0,768.0,675.0,148.0,621.0,69.0,36.0,7.985128063894242,0.09721839713577525,869.0,5.375498563430638,3.838551068933655,1.5393276204833382,8.921000471685034,0.9146488772153982,0.2561741191218693,1.4177279489576318,0.28054861564202177,0.7052093220207931,4.058386800910607,0.2608734574724593,14.576996736769683,197.36772842259924,4.026030156712847,49.482704641155244,14.858048577613655,9.66146102361381,1.103822342371473,-0.33020182949085686,-0.18203156935889817,-0.5122333895997304,-6.101473655551672,-16.344242643553653,15.759216559554789,-69.63319963216782,-7.247831843793392,1.0210557273510699,0.9418384943235527,0.9427605269125319,1.1423517127647704,154.0,35.855893693197466,-0.7116005224391461,-3.9779942249276985,3.342261085100523,2.809487744423024,109.48307301235238,108.14768604854989,0.1390766099249518,0.09817893197328559,0.040897678998898374,3.663136968908236,0.11439578556037043,109.43712529685578,121.30325782341573,99.16806843176062,101.3685766316236,129.53009341032873,101.12887100892857,106.6407776713075,100.94065142336396,97.85157409956132,107.93150462401653,118.26920877313218,0.0,0.0,0.0,0.0,1.2252762007711373,161.99999999999997,198.49490291742018,6.000000000000001,,1006773.1746763976
HOU,118120.78858932259,1974.0000000000005,27.003742457801884,1974.0000000000005,1974.0000000000005,72.0,72.0,3.454951961331876,411.0,141.0,13.174597112961129,4.527992056824259,1.949515008019553,18.0,1309.2999999999995,5623.0,1238.0,565.0,504.0,76.0,554.0,55.0,35.0,5.259375238677158,1.4757504009776221,693.0,4.7525265697663555,3.7984304316210618,1.2741848537111442,8.489291983190418,0.5205899936360021,0.24527005356835474,1.3653024905346087,0.27150625898952335,0.7377238738081421,3.6201587259792136,0.23550050765523567,16.785337228236397,186.0870640748561,1.6015924416333713,38.282940907646626,13.189351307254267,9.397043575998396,2.3720364510264167,0.5451878653192648,0.3953822391908049,0.9405701133323293,-2.2632225826382637,-12.187827760084954,12.373375679982647,7.592799574136734,0.9485918395221233,1.0698098882544524,1.012498680806677,1.0770972645186814,1.3923650294186354,257.0,35.71053234552816,0.20758357690117332,-4.301741581214156,3.821889559306501,3.078744367219126,98.92240884154407,104.29674500266259,0.12369066244023527,0.09827905465439551,0.0254116083273505,3.8489698424530285,-0.16520676464733858,92.64546682406925,108.13069309135255,87.25438102592797,97.5985265007197,79.05406102957798,98.30386490820855,100.62837577924734,98.18494417818226,102.67367162726998,92.977026772043,107.88098615510371,0.0,0.0,0.0,0.0,0.986231963644696,162.00000000000009,159.76949580897724,21.000000000000004,,1007951.0617887423
