Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ARI,315054.1138649142,2005.0000000000007,26.99041887718743,2005.0000000000007,2005.0000000000007,66.0,76.0,4.813560096680802,508.0,143.0,10.689128197006891,0.8876395597434479,0.17040145696413023,42.0,15.0,1262.8999999999996,5559.0,1376.0,742.0,681.0,160.0,467.0,34.0,52.0,5.591099849552618,0.39464724047826444,905.0,210.24641697679945,123.7784464328134,94.14181645419275,12.61129147200887,20413.0,7621.0,12792.0,62.6325916541294,13.975690870219339,13.801013540264478,2.8643598067938876,6.424104593332227,3.304583153509217,2.3254021727333916,9.764361455782796,1.130613710359999,0.27153564277616093,1.4521049565880013,0.3051317899806207,0.6987723193301133,4.450083363547547,1.7848767654952098,0.22058303041016714,0.46715159302723896,0.3122653750052261,0.09373053378549372,0.13294609365761348,0.06746018498345079,0.17668834605154807,0.27518005602423,24.39789487149378,171.9033745660199,1.2938072705240447,34.47533082492215,17.748905083216638,11.378382588038221,8.62410565226933,1.4383459612473488,0.009162811033890243,-0.4057329924657243,-0.39657018662560367,5.4275558688733145,4.187140232771827,2.4673977398779243,-10.301691420346806,10.67222051219394,-67.46499982476234,-6.614229841157794,1.0376948960706918,0.9408073551797616,0.9421441880040989,1.100230693557033,366.0,32.92928972998654,0.01804149216805705,6.377475156440246,0.6643523635568931,89.69009407482463,0.09230550993586194,81.5051924827928,0.010592902930870084,85.43593214719189,0.11621847739368422,75.46321947413391,0.12024817733787316,81.3976831372084,0.06707256181034482,83.90267882535265,,,0.04806585752613241,0.0018959110186841579,-1.395466607755735,-1.1431701966379304,-0.25094878679414473,-0.21927483552129653,1.6047282531867522,-0.6398877344418282,,-0.3329856893164841,-0.6678870524680971,-8.43804045555173,0.09632817602630248,0.270432882758158,-9.899292375697705,,0.20535002264629032,0.6734227202874339,0.45531656221711947,0.5388120087369339,0.8812165148824137,0.808356748603215,0.5331335611473593,0.58698811139441,0.08700900671074514,0.1711951745181725,0.2582041815717793,45.0,3.93198194631404,2.3454747010848056,108.28988583212258,101.02845003024798,98.33593543009384,0.16448179166600685,0.08221798744476999,0.08226380613587776,4.122257407251254,4.298159296101781,4.078764641435917,0.3634767331332557,196.4359014965556,136.8847097949165,108.64708211259801,77.96310079974664,238.31910681764202,125.64906168342705,442.0303270251011,0.43038754995011497,0.31589650508749706,0.25371594715892,0.17141875588803554,0.543442885310001,0.28513835753503847,97.76892918393256,100.29933538245704,116.2759350088888,107.43189209272302,110.7003181156977,105.10576084568183,105.53423534145938,104.347865813585,96.69817060877782,97.24754013255888,96.94395643365247,103.1299896766142,105.1704267470084,91.3253358717208,123.69170036616003,101.83512918867086,102.70526583453692,94.04113163182222,103.9037384332331,97.34027534207166,103.03860280235047,0.0,0.0,0.0,0.0,0.8434155538839183,162.00000000000009,136.63340771797436,15.000000000000004,2.3713988476312426,2112.24815899913
ATL,272887.5632978724,2005.0000000000005,29.121124620060797,2005.0000000000005,2005.0000000000005,88.0,65.0,3.99238438455823,529.0,158.0,10.26147416413374,1.094984802431611,0.38024316109422496,28.0,22.0,1315.9999999999998,5655.0,1368.0,616.0,586.0,125.0,470.0,45.0,25.0,2.871808510638298,0.3345744680851064,831.0,214.62933130699093,129.6867781155015,99.43449848024318,12.06633738601824,20761.0,7622.0,13139.0,77.4318389057751,9.738525835866263,13.926367781155017,2.7914893617021277,5.663190780901488,3.199845623777558,1.9620069038806993,9.319301067097065,0.8523813923130343,0.26413451730146054,1.391016298986069,0.2948211649771723,0.7428272846231003,4.116188086722913,1.6737675201137538,0.2252400081006079,0.47007287078996957,0.30468711970569917,0.09504729340425534,0.10165333846360186,0.05178656607082068,0.21822690267993924,0.25104969156307,20.623557781679725,161.96316640795357,1.0786467009679668,26.471308021921804,16.52686610475783,14.73372831242159,8.066233168195332,2.5215338487612615,0.5984925629040024,0.20682141275334778,0.8053139811005914,4.887063049954349,4.219158580391458,0.14651342760771513,-10.403186314561161,11.07454732791174,42.97419983148575,4.335544344037771,1.064288867752256,0.9492034310575094,0.9516692675063122,1.1386511403944723,401.0,34.369072948328274,0.8490819976973635,-3.0519163729698486,0.6543230387735564,90.91529520744379,0.13540027546917915,83.29438332469181,0.06994439233426271,87.09277347667752,0.051658174644232384,77.04073152989287,0.09793199593135012,83.22351371896784,0.06281263343461424,85.58561927842024,,,0.01644079408202524,0.0018438308384827451,2.4709407572943074,3.7077733729640587,0.2474288192544194,-0.19651238438912658,-1.4200462247852401,2.0392940503378365,,0.13377384472444978,0.9216427259976282,0.24059641130429818,-0.6095388615654367,-1.026657869620078,-1.1338173629534343,,0.18943482503647419,0.6814950874582067,0.46268321600075996,0.5194131202568585,0.8902327652689973,0.8214975019095746,0.5541035365106383,0.5960786219665656,0.08227178084422493,0.17089030277355624,0.25316208180319155,58.0,3.640805471124621,2.692705167173253,95.62789341407756,97.78258173632602,99.09298189786948,0.14678027554179332,0.08220898368541037,0.06457129419300911,4.332747756768922,4.51046943120262,4.962118373870162,-0.12380370216468288,191.28069908814592,143.82773556231004,122.56854103343466,82.35531914893619,239.00813069908818,136.3135258358663,457.6807750759879,0.40896277250987845,0.3162540123746202,0.27478321485486323,0.1798307576246201,0.5206390323472646,0.2995302090296353,86.18852485492576,97.12038538069052,98.38760626550192,102.53513772035039,83.45811696809288,102.24094016807373,101.09451165701957,100.82187557054164,102.79462637727536,86.78176991650386,96.93334252558238,105.30728349247536,105.82809771908126,89.10899437119517,94.58442486684118,96.76575664450635,102.82149963656741,101.84982414666446,109.00258794842273,93.25570026073153,108.23929261364884,0.0,0.0,0.0,0.0,0.8648659544072949,162.00000000000006,140.1082348653407,16.0,-0.9548335177547531,891.35311550152
BAL,246115.2478311162,2005.0,27.942018507807976,2005.0,2005.0,74.0,88.0,4.6023601186629,616.0,162.0,9.124999999999998,0.23655292076344706,0.0,38.0,19.0,1383.2,6080.0,1422.0,782.0,710.0,175.0,571.0,32.0,50.0,4.891049739733949,0.7850636205899364,1032.0,177.6663533834586,135.95474262579523,82.37312030075188,13.54590803932909,23101.0,8817.0,14284.0,65.00491613649508,11.737203585887796,7.236552920763447,2.3703007518796992,6.6873930649698305,3.7002047957537987,1.882562172141411,9.21795208785342,1.1343805883019566,0.2595641599292802,1.4353507648452464,0.292992119389,0.7060323159297281,4.513950913573674,1.4782692807295401,0.20552808830118563,0.45834050742069105,0.33613140254214857,0.1053212276603528,0.11940548049486696,0.06368620278491903,0.30796274789285716,0.29238484737348175,18.111550708311412,155.91562039283951,2.411115278373935,36.48742133748334,13.610732627085623,12.350632089190185,6.459042570423366,0.9627321496462593,-0.4323991314786131,0.020866836631533794,-0.41153229359039656,4.960370149168097,4.323597789780961,-4.310248322784901,-9.727660099648805,9.510879844344426,-56.984896659851074,-5.725348562002182,1.0004887153679973,0.9131082423387553,0.9633530462839467,1.114411034035715,465.0,36.12781954887218,-0.08004450775034394,-4.169663440009716,0.6214697506759689,90.30571310096948,0.17830235009292988,82.14500678567319,0.015471714058598094,86.33719847104155,0.0781545689503457,77.88818724224872,0.12284111989227875,81.68887301289762,0.00530336668200115,83.28953421434159,,,0.07409675296341815,0.0030138142647882817,-1.5036395597899148,1.645937225969917,0.6020423945728934,-0.7271802897566823,-1.9114314307940246,-0.16595115229731633,,-0.25497359830439403,0.701278200912371,-1.4284223114574994,-0.4592852465757793,0.18886275028940283,-3.8485141903217706,,0.21498942469491034,0.6646787763136205,0.4436238870322439,0.578132706899942,0.8807311529655871,0.8076471584065933,0.5075731616563042,0.5833190206376518,0.08475434351142278,0.17643858423221515,0.2611929290550896,70.0,4.556463273568536,2.8937969924812026,106.06445590832332,101.46717408044007,99.87271474146907,0.17025522195344128,0.09329755626012144,0.07695766611408328,4.248137402884037,4.361832980722121,4.621014620804525,0.08840920508922616,170.59073163678426,122.11545691150953,110.5245806824754,63.01915847310583,230.0339068825911,110.10208212839792,403.2307692307692,0.4173749530436668,0.3067638887702429,0.27586115767784847,0.1581851171732215,0.5703462406174089,0.2714686397722672,108.54654645471206,122.58689257446677,92.23382383477757,99.79573943287623,105.93640322977271,99.22868534330154,105.40913803736264,100.74864904007305,99.53117311179284,106.96351860454483,119.6367501394491,101.42975255327832,104.14397574427457,94.08427947975672,114.12896147237785,97.00842541369303,103.84488799973948,100.551527994834,104.91024761284879,100.17321596241466,97.002086176622,0.0,0.0,0.0,0.0,0.7743154894447657,162.0,125.4389965808619,2.0,2.405228758169935,1087.370951417004
BOS,165939.53190040114,2005.0,33.65004162567168,2005.0,2005.0,93.0,60.0,4.500463653542175,504.0,161.0,11.536517066525393,0.9341557556951487,0.0,37.0,17.0,1321.3,5737.0,1409.0,707.0,663.0,146.0,409.0,23.0,80.0,5.455006433058352,0.36494361613562404,891.0,204.65776129569363,182.2526299856202,96.58064027851361,23.036554908045108,21576.0,7604.0,13972.0,99.77741618103386,13.263679709377126,5.445697419208355,1.5937334443351248,6.055333674556378,2.776889346587562,2.583754123538182,9.571153876887973,0.9914220382663113,0.26739196904666973,1.3720048026083926,0.29917958868886546,0.7053519477809733,4.213092254889026,1.2571724438165444,0.2067296065452963,0.4234108698530235,0.3698595221182926,0.12857076421826988,0.0908188541290396,0.06627423789298419,0.2579321228448498,0.2512796004578824,20.134745274355385,163.11908790647684,2.34149247787654,27.441526351675687,17.780180516964663,14.526903668418527,8.388762395717597,1.8713061455279152,0.06435290732173085,0.022110112370625882,0.08646300903596263,4.808142243516811,4.437835207888179,0.6578043405897915,-10.789574095209067,11.215726686298662,9.031401917338371,0.7069730497896671,0.9897525812583421,0.8968975508314053,0.9269221543588806,0.9661263083968591,376.0,34.430333762203894,0.2852190285486203,-0.6425330728975206,0.5180760128585484,86.73172197961023,0.15158086232523918,81.51167828875369,0.073707032603222,86.63352970862385,0.10997550169745218,71.23940488164091,0.04524777962342308,80.45207082413293,0.1371091025965251,84.67944527341699,0.83643457,67.86786469,0.01759660113572138,0.005085587135734635,-5.002739630931361,4.816151656021965,0.8904022271997782,0.12260975190972209,-1.7165662571879021,-4.458578023815017,5.318383693695068,-0.4149492038818591,0.7091648815024904,-5.327233701938269,-0.38316591319245763,-2.742908946186891,-0.07343612740578717,0.19082826313939966,0.21608838862786653,0.6771873003708468,0.47192520635964574,0.5395488295512432,0.8898530403307351,0.8183164351131462,0.5558868444327556,0.5982106149489139,0.08546593013849998,0.17790048017104368,0.26336641044880044,55.0,2.899265874517521,1.9440702338605922,99.55102111811206,99.62839045346914,102.49205916370721,0.15527973959887992,0.0705706368349353,0.08470910480965715,4.279653518434256,4.268815699215386,5.915280344501881,0.28737139865314837,219.54378263831072,143.87285249375617,125.5200938469689,71.047074850526,282.40180125633844,135.48785287217135,488.9367289790358,0.4368554550041626,0.29670931352455915,0.2664352291152653,0.14007544407704534,0.5790843986596533,0.2808401570430637,98.28726255781724,91.99767440222534,126.71138316752277,103.61958591957739,92.5859327105359,102.2211755547718,100.75714394569266,102.87628023451735,99.4352601050638,97.55511283700777,90.49370358065165,102.02271142671239,96.20727524902428,103.5248904824966,86.80557604016855,101.5361838323209,100.44124000473583,97.11577286744931,92.89969637975861,101.7079493024821,100.35074808150306,0.0,0.0,0.0,0.0,0.9149887625823054,162.0,148.2282622618543,3.0,1.4464831804281346,791.6835692121396
CHC,287411.64516892954,2005.0,28.323176507736026,2005.0,2005.0,72.0,68.0,4.18822191313197,534.0,145.0,11.509867382380802,1.1782443953268076,0.16198294916324596,35.0,14.0,1266.8,5458.0,1198.0,628.0,592.0,160.0,511.0,46.0,39.0,4.71960846226713,0.34977897063467,1143.0,191.067966529839,126.80344174297441,88.72560783075465,12.089437953899589,20999.0,7865.0,13134.0,72.88230186296178,11.892011367224503,14.238869592674455,3.2528418061256708,8.091942485388703,3.6150820464539803,2.5201744081212505,8.481286025200129,1.1320886393033374,0.24269736005395182,1.3440408968504565,0.28629563826371096,0.7386555580399432,4.154094889433364,1.5275214105126305,0.21146433074565835,0.4603243250479949,0.3282113429100884,0.0934558172593148,0.1351968544254026,0.06600549647994948,0.25645391076989266,0.33198337274550055,24.42030569662384,150.07523721945623,2.874026147277876,36.23753192031064,21.23750660685869,14.92543716687942,10.274147225461205,2.398563788738543,-0.03809423726580273,0.25066918086351425,0.21257495681040944,4.849121883352168,3.801956017377239,2.9535314785316586,-10.201441101402864,11.07981020806491,36.371399177238345,3.654437710531056,1.0423311162358888,0.9475395535432097,0.9966482835096814,1.1715593156667927,394.0,37.4207451847174,0.5928938283851442,-0.4502335999087268,0.6441221341111463,90.34216217292945,0.17700939929270604,81.90275692091411,0.01019968213480451,86.86235187339648,0.06315859899211144,75.5878890842212,0.10352168048922257,82.33434105905708,0.04140136452765957,85.21588531123686,,,0.02040599260498895,0.004345777034720335,1.9945422030507785,3.7383452132932393,0.33870460037798805,-0.9697169755457625,2.1903238034346035,-0.3999205385032274,,-0.14934586668893648,0.9257374006476017,1.4646631020924934,-1.8573701225141785,0.5014253660551931,-12.791625587292032,,0.18857247858778026,0.6629220381504579,0.4494490709156931,0.42019025284496375,0.8518277065282605,0.7648277210277866,0.5471433803260184,0.5793983384101674,0.1043445937101358,0.17809464203425956,0.28243923349384276,62.0,5.362172402904958,3.0640195768866434,96.24191995227248,95.8456318438735,89.22858382121126,0.21000022000710453,0.09272276015156301,0.11727746184006946,3.7668312061075695,3.8779954323929418,4.497225277792772,0.034127023698606394,166.15724660562046,129.99392169245345,124.68471739816863,71.68590148405433,231.20374171139878,117.94624250078938,420.8358856962424,0.4071004456591412,0.3003448203828544,0.29255473214951055,0.17237723807467636,0.5450811248050206,0.2825416361911904,123.15187903938744,109.72346882157993,126.36810069525099,93.3149196896228,110.84473092595246,93.94306553242113,97.68049318559443,97.90634678364304,102.21733043476993,124.15966966766554,109.33022830951941,98.86669075150209,103.63339531442887,95.98890405595698,125.78578537741731,96.3251064971285,97.6490536563576,108.43692926662749,104.48471217075273,97.63371340568371,102.10024214230965,0.0,0.0,0.0,0.0,0.8663933478054942,162.0,140.35556827279945,17.000000000000004,2.411371237458195,747.9967634985792
CHW,261484.98116604352,2005.0000000000002,28.428126298296636,2005.0000000000002,2005.0000000000002,98.0,61.0,3.5634127906079285,543.0,162.0,13.459077690070629,1.406868854729262,0.6226284448137378,46.0,18.0,1444.1999999999998,6046.0,1362.0,626.0,573.0,158.0,443.0,41.0,52.0,7.50865531089877,1.0227807782855562,1008.0,234.38021049716107,174.00886303836035,109.83333333333334,20.164866361999728,22652.0,8188.0,14464.0,89.12913723860962,12.587522503808337,10.964547846558649,2.3707935189031994,6.2684016219455705,2.7546800436270575,2.4660157878070907,8.471427881372257,0.9826325983907237,0.24452950855952843,1.2473453249999238,0.2737181306339739,0.7562947482149287,4.0723871160691045,1.2739483775336522,0.2103974353752943,0.43599496110614877,0.35360760185895307,0.1239005299705027,0.10052824839627476,0.05751067546440937,0.21496782230411302,0.26520240481373775,35.08724973097326,201.22737515749827,5.589389265819085,37.68343471561135,28.495440726988605,23.6555880215019,13.821403743108236,3.6448216190606275,-0.033907841047559194,0.7380051006660836,0.7040972763604374,4.712889066921483,4.145388888564727,17.355947851203382,-11.837847374090734,13.655955692578178,145.7591987848282,14.38539320603013,1.1032385860304392,1.0174502239602268,1.0197599064573362,1.3125769566269072,401.0,37.16209666251212,1.5180539206179031,1.7039809071023044,0.5696228279331118,90.56416761049026,0.2009424002236422,82.6311083994344,0.03975747097588677,86.64101165699036,0.057060815816474535,75.58412530846402,0.11053669471017086,81.51612074042102,0.1116069387372286,83.55235226604725,,,0.05247545513917741,0.002700828541133456,10.409092582847881,1.8310587246851708,1.8976721858725187,-0.20303778890163426,-0.5064137046868462,5.1211049000079605,,0.6263018976921686,0.3765056203304524,2.735765062311471,-0.36421964958055975,-0.6087988697127938,2.435140342400455,,0.22944146416147349,0.6837486579857361,0.47162208941905565,0.5347083191005402,0.8852651236878549,0.8058597782945576,0.532099118490514,0.5926268223944053,0.09042936143193464,0.16747616233485668,0.25790552267206757,76.0,5.092715690347599,2.0128791026173665,79.70350431508544,89.52957873543419,95.78657117197923,0.1665376949134469,0.0725614547687301,0.09397623793518904,4.131997131770471,4.15761010407899,4.571466862981236,-0.5089743254611763,237.7668605456308,142.52291926325995,148.89717490652268,99.96184738955824,296.71423625536636,132.51087107048886,529.3283478742557,0.43642175095693114,0.27474224914347045,0.2888359986296912,0.18740259824054842,0.5579816467296773,0.2546157569200942,101.74567895784017,91.26188555094407,120.74493439596087,91.71369100386583,91.76511326384748,93.48109411028304,91.60241438081637,94.12107034364979,106.61679622314367,104.6279668995658,93.0465604977827,103.83281423566201,99.0666282161571,98.97592482492628,96.08591286281121,101.43537986666851,93.00500827488096,105.2808644705225,124.28762718942089,98.00155055013661,90.98015675567166,0.0,0.0,0.0,0.0,1.023617514887135,162.00000000000003,165.82582459128182,4.0,-0.9499618611746758,1195.979988921202
CIN,283613.7502552136,2004.9999999999998,28.624106752224,2004.9999999999998,2004.9999999999998,70.0,85.0,5.162762776319289,593.0,163.0,8.52843809246026,0.27876622429633946,0.0,21.0,13.0,1371.4,6130.0,1586.0,852.0,790.0,211.0,459.0,37.0,78.0,3.9217587866413877,0.2672451509406446,924.0,162.46427008896018,164.7983082980895,87.10981478780806,19.974770307714742,22534.0,8043.0,14491.0,73.0781682951728,9.955738661222108,12.438602887560156,2.982135044480093,6.039327768349206,2.9984484678621324,2.2030076727803705,10.365918842052992,1.3793772106593358,0.28208480658015406,1.4849297011016804,0.3069025208870206,0.7008951373064022,4.8395370528282395,1.2338786583770598,0.21118760594173833,0.41106145887611184,0.3777509338068397,0.11548756212797141,0.12214506373304651,0.06272837536714305,0.2157445628997375,0.259699980745953,13.047399797019409,143.9963246332349,2.3158052314532593,43.2717115161018,10.779701488635554,7.7911784471943974,5.241458277578376,0.469158417621726,-0.216737967438559,-0.42930757224848265,-0.6460455254677344,5.389443267705622,4.563421700480701,-11.90359216928482,-10.294232736076122,9.318355302043738,-143.867400765419,-14.21029358357191,0.931111914997644,0.8392969257847194,0.8888345471583707,0.923571849257227,456.0,36.12155461572116,-1.1346818149259315,0.361556415858559,0.6467714406635554,89.68145642443707,0.14100608522929753,81.31379338994451,0.0029127622281694444,87.54969574064987,0.09275670818555133,75.8046325650365,0.12121410213159049,81.37410612850081,0.005976956060855262,85.54505404336349,,,0.11201680892445676,0.0021962098110513014,-8.090574393830392,0.47487540243946247,-0.8307897029876123,-1.085490354467254,-2.10666891330848,0.08754112318427741,,-1.018987072747283,-0.19699581922724707,-14.783114226310383,-10.69454717487489,-0.8011350893377545,-2.2984863475389914,,0.24933325635773662,0.6958104584249671,0.4795548492708181,0.6018546323122357,0.8796106456125128,0.8109764528540176,0.5134742006198046,0.6309485742737349,0.09016091680253754,0.16472899763817997,0.25488991396674926,58.0,3.700306256380341,3.243911331486072,120.26992709697628,110.38774415493033,107.23278917790525,0.1514284289113315,0.07418534367434737,0.0772430856628263,4.3534586782871845,4.358407936985806,5.189717441449617,0.32322572349104883,181.23100481260025,129.73625492197752,115.84373632784016,64.67748286422633,241.29838121627535,120.6811287735161,426.9294151961499,0.43739656773005686,0.2971009095726994,0.26550252143502984,0.1516675206219921,0.5648585227183901,0.2834739590396675,91.91298185199942,91.00766255064663,110.46453548656724,114.05049675028471,135.05717702017944,109.18912123464715,107.91983033362129,104.9534139638604,96.9919323779743,89.52992369814238,87.47259716748421,98.7373126168871,92.54278416513029,110.47728522450852,113.64253142472172,103.49355188875958,96.5943828480751,98.40988679603144,91.93172754312118,101.17619631524002,102.43714904396684,0.0,0.0,0.0,0.0,0.7789752034417382,162.99999999999997,126.97299313225342,17.999999999999996,2.0562513496005184,1078.299183316319
CLE,233113.48004143653,2005.0000000000002,28.2346685082873,2005.0000000000002,2005.0000000000002,93.0,69.0,3.6053403831350623,571.0,162.0,12.148342541436465,0.8230662983425415,0.0,51.0,15.0,1447.9999999999998,6048.0,1363.0,642.0,582.0,157.0,413.0,20.0,41.0,2.852762430939227,0.20897790055248625,1050.0,215.8515193370166,160.25994475138123,98.00069060773482,19.91885359116022,22419.0,7938.0,14481.0,87.40642265193371,15.079281767955806,7.181906077348067,1.3673342541436466,6.503870394973301,2.5569052173297915,2.594886873231354,8.44461629946303,0.972151149148233,0.2429952615709502,1.2223912796436467,0.2746773941112035,0.7375531206899173,3.9155792724841865,1.5203576260732046,0.2097971741377763,0.44654244236540064,0.34366038197886745,0.11864253128349447,0.10637386295918509,0.06662634444309393,0.19231890711726524,0.2678806753798343,27.96727035922337,189.98750928587742,5.081272903299454,52.49200173839287,21.37021119345124,19.245082896202803,10.238687932116715,2.4090069129239793,-0.3381017505602901,0.5686642853851889,0.2305625173821531,4.3356409517290855,3.96616150267803,10.632928525883472,-10.81222038423869,11.619793092947228,101.27339988946915,10.286346174776554,1.027879232260762,0.9425792675843365,0.944582809409429,1.0898319390615792,409.0,37.48135359116023,0.8945736638666518,-2.236645304862821,0.7015171602672653,91.28328729508979,0.11082481968162984,83.04285867956304,0.019554077767526087,87.775817725667,0.08506766617471677,76.81295075920991,0.08517441866367405,82.61711353110223,0.08135164696140351,81.94068563685614,,,0.03687308923531045,0.0010540006789623022,4.0336969937552904,3.8225852273651584,0.637015074073261,1.7192967884746795,0.6428796372499873,1.396263661468238,,0.382768500431076,0.23872975485066597,-0.6870029997397816,0.8311980265352552,0.2990612590835029,2.6777386507588194,,0.20807104062707188,0.6856064140062156,0.4722739951325967,0.5376190376919892,0.8930143678680941,0.8206506650953039,0.552037376538674,0.6190670157161604,0.08435527554074586,0.1740319476857735,0.25838722504627076,74.0,5.241850828729283,2.0345994475138127,84.39489043502336,92.9101663848627,91.67707481506724,0.17408144952831492,0.06801452120027625,0.1060669279730663,3.8678473859468525,4.012521830916736,4.895146496403852,-0.31023888934912475,204.60711325966852,139.49661602209946,137.19033149171273,67.05448895027625,271.9712707182321,142.2683011049724,481.57182320441996,0.41800306727624315,0.28883096943646414,0.2931659597879835,0.13936487422651936,0.5711619194088399,0.2894732063646409,105.56769478101265,84.70965324935393,127.34975162741239,91.42342244784653,90.78628213359428,92.89456740447739,89.76984183062581,94.45092392334983,103.97474105107122,109.36736140770954,87.21596462871035,103.53658047807079,101.46322335888836,96.19166544229414,101.67321014529729,97.1544151818779,97.77428423073987,106.8591377263555,92.42843769594748,100.31647848875953,103.43553803388548,0.0,0.0,0.0,0.0,0.9337077196132599,162.00000000000003,151.26060813691737,5.000000000000001,0.4020947176684881,667.345372928177
COL,302746.7976457399,2005.0000000000002,26.62173019431988,2005.0000000000002,2005.0000000000002,52.0,68.0,5.1377399752672686,458.0,123.0,7.66451793721973,0.26924514200298955,0.0,37.0,16.0,1070.3999999999999,4829.0,1215.0,650.0,613.0,139.0,459.0,36.0,64.0,4.281296711509716,0.5282137518684604,736.0,168.88135276532137,125.09332959641257,82.73178251121078,12.97599028400598,17918.0,6874.0,11044.0,64.31931988041853,10.153307174887892,9.353045590433483,2.790265321375187,6.170140051616759,3.8463056722206512,1.7068903395412933,10.183133972340501,1.164978872396707,0.2810041940945114,1.5588266271734612,0.31299254414334127,0.7090095679362856,4.7927788659187405,1.4455124455319508,0.2188026918391256,0.4408325367926944,0.3403647701137893,0.09461590303073618,0.11849807425009344,0.06358913214172274,0.23079267204970108,0.27599378588471607,12.117737933538109,131.2482037731198,0.6088875942082795,31.167914538919646,9.27351545661365,6.622953845188022,4.3661648699058775,0.7310838776331545,0.4777217890829912,-0.6756092093374041,-0.1978874197355033,5.971344243755056,4.623285959797445,-3.404266022145748,-9.775341336613993,9.230573720032815,-50.300602436065674,-5.130713984370232,1.0295309953422744,0.8968865698178518,0.9271344263942217,1.0971634684176905,321.0,34.001681614349785,-0.936749813105126,0.550102049539661,0.6646680005184978,89.06646202840435,0.16211266070908073,80.56611939415453,0.029162116089857658,85.85853690258008,0.07504907599127808,75.7280774307755,0.09571926527279523,80.71542369917135,0.028332326199376947,82.78138085838337,,,0.06702928025585346,0.001958926432155201,-9.726049583344002,-0.7782409434305625,-1.924838451702592,-0.8783122628109107,-0.8360859052221026,-0.015080145261369391,,-0.798967617568152,-0.17424975026970907,-0.30287356311479424,-0.5034259202461172,-0.9299337143396761,-4.217798698908973,,0.1972464437126308,0.6809917094646861,0.44951593922458905,0.5277750288452915,0.8805588825046713,0.8067401718077356,0.5209457284996264,0.565775910369021,0.08601089517750375,0.16645913316610617,0.25247002752242154,35.0,4.7800822122571,2.7106689088191334,110.1914790467306,107.60200942319715,108.64822843167734,0.15314340832866222,0.09419305115470854,0.05895035989349776,4.468334972725098,4.577920645928167,4.662576463215279,0.3449611093485292,167.87481315396116,120.34912182361737,97.83557548579972,50.62686846038864,220.2230007473842,115.20964125560539,386.5157884902841,0.43089083432174896,0.30954072401999255,0.25956844020085956,0.1300879151242526,0.579418090701607,0.2904939940984679,93.90382379321693,116.74147227671811,85.58792183738343,112.03941548418665,114.06506978525759,108.77083877153626,113.29041704754188,107.03605808819934,98.11483125362136,90.54388230233927,111.0638623371116,102.2976214842816,99.24518443257017,99.54330338357445,110.24940923375868,101.95421307060005,100.63885461089536,96.21038888525773,78.85146774320356,103.78407400547825,104.9739343849291,0.0,0.0,0.0,0.0,0.7167485080343797,162.0,116.11347433804397,19.0,13.213363705391037,1659.2012331838566
