Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,118711.98589642331,1956.0,29.987476023919662,1956.0,1956.0,48.0,54.0,4.263268016981853,257.0,101.0,4.5587272932415654,0.7056301478054834,20.0,886.3000000000001,3881.0,883.0,464.0,423.0,62.0,400.0,21.0,17.0,3.4908044680130876,0.2801534469141374,456.0,4.62094465855729,4.016508135031917,1.1947727098837861,8.927674017012654,0.6284816049998766,0.253778565472728,1.4382424613382856,0.2771278368995216,0.6907401461344916,3.64576013343422,0.23591837966715556,15.183299863478352,9.433642394840717,0.9805626466565155,-0.4609114127564888,-0.11581612393774053,-0.5767275356119596,34.55929143630825,109.50535431259459,97.14838946739822,0.11809702679453908,0.10153909901726277,0.01655792671330249,4.081359811838236,0.6175078835476333,97.4381605055529,98.11075310862145,103.13727180104489,100.05498717495416,71.6609759673878,99.62497144718577,99.44350696518632,101.29413199745414,97.09249095098563,97.99229093921755,97.6013729570471,0.0,0.0,0.0,0.0,0.8911444556019403,153.99999999999997,137.23619322414714,2.0,,1008526.2070405054
BOS,118376.57389270574,1956.0,27.12805145446572,1956.0,1956.0,84.0,68.0,4.188223248303606,316.0,155.0,7.10159333430785,1.1844759538079228,20.0,1368.2,6029.0,1326.0,739.0,638.0,129.0,653.0,33.0,44.0,3.4031574331238112,0.17687472591726355,701.0,4.601436823922629,4.284789283241249,1.1017101775983043,8.7043663486813,0.8462671785660668,0.24806025829228323,1.4432395146580608,0.26515439842047134,0.6981463718944598,4.0930296115181735,0.24564144817497438,24.49006230563487,18.099869191646576,2.604609504078515,-0.42018259269415564,0.4358275186947354,0.015644935712418668,30.971933927788335,93.74642795653412,94.66934376278962,0.11639043244043268,0.1079361049473761,0.008454328413974567,4.178603021783832,0.09519363678543052,97.02681441450464,104.66402391270358,95.10376423387382,97.55231449129818,96.49340802142311,97.38015542611303,99.78901512529727,96.91767140320479,98.13353245512764,96.57622471221157,103.75029956101278,0.0,0.0,0.0,0.0,1.0435628570384448,155.0,161.75247848495687,2.9999999999999996,,1008201.272547873
BRO,116192.92814113594,1956.0000000000005,26.64483648881239,1956.0000000000005,1956.0000000000005,80.0,55.0,3.6246083005572065,321.0,127.0,7.072289156626506,1.6558519793459552,30.0,1162.0,4868.0,1082.0,523.0,469.0,146.0,384.0,39.0,16.0,4.964974182444062,0.2714285714285714,654.0,5.055945669207864,2.967382658812269,1.910948800462134,8.361947924643953,1.1285651473919263,0.24136356156288113,1.2588145092729135,0.25442160828527105,0.7517797364345954,3.9057198166483986,0.24249600684251293,20.60154149145723,12.947994351037778,2.792307097045464,-0.196716459833964,0.8116034040708421,0.6148869282952325,35.827022375215144,92.7856907928232,96.49946812475484,0.13456997183218591,0.07802475963253012,0.05654521551376936,3.6015123795155377,-0.2811115160911921,109.15118146022779,91.60428662189727,133.76551029665717,95.9219996953415,113.8063312226982,96.43956492663699,94.75224157302891,96.18566941068164,103.05546647200325,111.07576575587407,92.09155014956073,0.0,0.0,0.0,0.0,1.0593446755593803,153.99999999999997,163.13889087540147,22.000000000000004,,1006063.9447504303
CHC,117294.85020588923,1956.0000000000002,28.428482635381872,1956.0000000000002,1956.0000000000002,58.0,85.0,3.8113093830517064,332.0,147.0,5.106751612151348,0.7620231528241784,17.0,1287.1,5545.0,1211.0,632.0,546.0,146.0,557.0,70.0,27.0,2.73312096962163,0.0,696.0,4.856870001974677,3.8858446065286656,1.3143543930533759,8.45197464904574,1.0190441873853886,0.24340845316140694,1.370868806174934,0.25835686541034075,0.729223053079015,4.119180600201323,0.25105143255224927,13.09360147150707,9.961062284186482,1.5304362801724234,-0.2336105955190851,0.4041142296970756,0.17050364228992526,33.952451246989355,100.37145665537743,104.89678117631325,0.12501279503845858,0.0996451796597001,0.025367616209307747,3.9756435637422456,-0.3078712171496175,104.85340104482037,119.95757340143076,91.98855906456144,96.95471880678087,102.76206082400992,97.25662469658317,103.18668185882503,97.67341781157047,99.96335143966338,103.18715044449945,117.609836913612,0.0,0.0,0.0,0.0,0.9569504218786417,157.00000000000003,150.24124431465623,17.000000000000004,,1007142.5069536166
CHW,116722.89619118746,1956.0000000000005,29.57622959564707,1956.0000000000005,1956.0000000000005,57.0,47.0,3.7256290773873766,177.0,116.0,13.752587218606635,2.009495359009922,5.0,937.3,4018.0,912.0,426.0,391.0,82.0,356.0,29.0,17.0,5.111170383015044,0.5508375120025605,531.0,5.081618682150039,3.4001798205577054,1.601697958487144,8.709456810135512,0.785572886607682,0.24824986948437083,1.3455151811881354,0.27133084890416553,0.7414011442238344,3.5618151593490546,0.24118032141150111,37.24293650212346,15.261709406971931,4.849929463016966,0.359746408013566,0.5355633813224093,0.8953098148500207,31.768377253814148,90.48994745484647,89.82473354864705,0.1332109397610157,0.08748368269390802,0.04572725468259895,3.731327888359937,0.1638139180383222,107.15202482730899,83.05577673055124,138.26458915427978,97.60936474364225,89.57289966797933,97.45459043429669,93.03212211364048,99.17525114535786,104.21355192436458,110.53322478572649,84.09103370271725,0.0,0.0,0.0,0.0,1.3725601397631497,154.0,211.37444987150033,4.0,,1006579.2045236318
CIN,116201.27138121547,1956.0,29.5172744014733,1956.0,1956.0,89.0,59.0,3.8356020921406637,374.0,153.0,6.4623204419889495,0.5169797421731123,29.0,1357.5,5793.0,1379.0,644.0,580.0,134.0,454.0,48.0,28.0,1.9032780847145487,0.23513812154696132,648.0,4.284174115458275,3.0024446426086344,1.504007440864825,9.119732489872492,0.88608785451354,0.25908723601680783,1.3469085702756807,0.274037341840189,0.7277599702615102,3.759173682178198,0.21347178973627992,22.121403285477918,18.871327228844166,2.0351235403737973,0.15264477497580742,-0.4468864151335992,-0.2942416198644959,40.35661141804788,96.6131541264747,91.26150455229785,0.11213883198158378,0.0782914370335175,0.03384739595285452,3.873886206074384,0.07642840996246611,92.48965413761283,92.68666405093444,105.33533561258885,104.61473630289233,89.35452959558528,103.52126127785996,101.38317066368944,103.6015193287665,99.76278923652828,92.5608180122575,92.4063081213939,0.0,0.0,0.0,0.0,1.0549493841620625,155.0,163.51707446974726,17.999999999999996,,1006073.7472559852
CLE,119021.26833878593,1956.0000000000007,30.7254816430389,1956.0000000000007,1956.0000000000007,88.0,66.0,3.3202098764859866,335.0,155.0,11.745619774627409,2.703307888040713,24.0,1375.4999999999998,5866.0,1227.0,579.0,509.0,115.0,562.0,34.0,30.0,4.469720101781172,0.13682297346419486,843.0,5.502648140626228,3.666809230663599,1.5129018748171579,8.006163235909515,0.7504928247135052,0.2311345936261635,1.296996940730346,0.2557167496159941,0.7555036656539442,3.5173604972853845,0.26018221125699753,34.69283483218211,22.131765320897102,5.025549582928495,0.24264668013910004,1.079736232810516,1.322382932804154,34.81323155216286,80.01534169692651,88.05436342251546,0.1451186888767721,0.09550746608142496,0.04961121707015631,3.684720322186031,-0.1971506207993969,116.02993594372928,89.56870072994182,130.5993771332588,89.72735321238383,85.57298709721509,90.73570593942846,89.67745548920135,93.46807769063618,106.19584424481974,120.41380721313998,91.8036509877366,0.0,0.0,0.0,0.0,1.2584308600508907,155.00000000000003,195.05675246884547,5.000000000000001,,1008831.9848055254
DET,116390.14759742164,1956.0000000000005,27.91913272780545,1956.0000000000005,1956.0000000000005,81.0,71.0,4.038037211780711,335.0,154.0,11.2666276003516,1.6481101670084972,15.0,1365.1999999999998,6034.0,1377.0,691.0,615.0,139.0,646.0,49.0,44.0,3.966891297978319,0.7809844711397599,784.0,5.158020007654837,4.245893319417013,1.2627834017059774,9.05164855619794,0.9126641812352422,0.2561837293909744,1.4775046528461058,0.27878518846394207,0.7420184471696457,4.052651639333469,0.2596981004219162,25.848267084608118,13.70088604092598,3.339621158064049,0.916839412594181,-0.28334363018468994,0.6334957726299217,35.25234397890419,97.04289046345835,100.67272080877459,0.1303352557698506,0.1065356367023147,0.02379962040799883,3.9944595095368176,-0.014614427552756803,108.76303841163912,103.71391696024972,109.00821056624015,101.44440516944714,104.06415309133381,100.5691583064454,102.1581883347263,101.89991736355384,104.30032189969214,108.14709362763409,102.40414128915863,0.0,0.0,0.0,0.0,1.24047012891884,155.00000000000003,192.27309742296612,6.000000000000001,,1006258.7637708761
KCA,115164.75051736036,1956.0000000000005,29.06944125086228,1956.0000000000005,1956.0000000000005,52.0,97.0,4.858266885613637,382.0,145.0,4.024450065149077,0.48233310339541663,18.0,1304.6999999999998,5804.0,1355.0,791.0,707.0,180.0,648.0,44.0,40.0,2.756189162259523,0.2524718326051966,623.0,4.285246273512484,4.453008314041493,1.059671734441634,9.315421601856988,1.2370268448014816,0.2635354556520083,1.5298255462109422,0.2713714068807855,0.7034486520211543,4.778957488378255,0.24855207310646127,8.278295024126741,4.008637742139399,0.9926696279390049,-0.02749945628617739,0.1756929380788793,0.14819349024869974,34.27753506553231,112.71231077051308,114.03741974724754,0.10746669484785776,0.1102529597056795,-0.002786267366444396,4.313490146949317,0.07930939723538008,90.35955741887076,108.77308960961231,91.47484787380385,104.40058486980605,141.0487598858998,103.45519999195466,105.77577943192527,99.19007565769576,98.87883643156376,89.17165579656998,105.97730649249299,0.0,0.0,0.0,0.0,0.8719829110140263,154.0,134.28562045720489,10.000000000000002,,1005058.9092511691
MIL,115969.46668105929,1956.0000000000002,28.617156016119743,1956.0000000000002,1956.0000000000002,92.0,62.0,3.100230414424468,332.0,155.0,10.540947035118018,2.137593552101324,27.0,1389.6000000000001,5823.0,1295.0,569.0,480.0,133.0,467.0,65.0,21.0,3.16810592976396,0.27734599884858946,639.0,4.125928687509562,3.0135759917453004,1.6260772053756474,8.34625344316545,0.8589290648941639,0.24182981207904852,1.2622032705456387,0.2537574821440499,0.7606165925805987,3.7422372690889896,0.21139268940198613,19.927935794579206,10.645675167441368,3.0715816705072134,0.29321219156044237,0.686492320499718,0.9797045220307273,34.23510362694301,89.72639109476222,104.3701391501182,0.10967474725244675,0.07896449701352906,0.030710252107800796,3.911531934851542,-0.6420068546645222,89.07334459803914,93.03029324003661,113.71688219087487,95.74196436611362,86.61579340993121,96.62586064018566,95.00731706221443,95.93459239762042,104.2668405725405,90.52693080742685,93.20071002169009,0.0,0.0,0.0,0.0,1.2202933196603336,154.99999999999997,189.14572821352488,16.0,2.0,1005843.8274323544
