Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,TTO%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,SD,MD,ERA-,FIP-,K%,BB%,K-BB%,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
ATL,118543.72297977489,1986.0,28.683170129038167,1986.0,1986.0,57.0,67.0,3.8571211004655535,399.0,115.0,11.624508099203808,2.485128580580214,0.4039535096549831,39.0,1092.6999999999998,4709.0,1072.0,533.0,470.0,87.0,483.0,55.0,23.0,5.211494463256155,0.697721240962753,758.0,6.21996017604769,3.9633419527054676,1.6256328892898326,8.799497377380977,0.7134480912902078,0.2541546119110371,1.4180932588984936,0.29162384526813595,0.7210904928251123,3.8033569588519143,0.28244282654159425,21.386530734833016,182.50428222756253,3.799022791151815,46.03510695611952,17.552462217041125,11.82680930942297,1.3844479344447016,0.3508113305240978,-0.8650608972253465,-0.5142495662224192,-1.8257560849306174,-12.795300524650102,12.23173384921128,-26.677199438214302,-2.987284880131483,1.0743912557988295,1.0197899743307028,1.0624773120001654,1.412034268833015,254.0,40.59000640614991,-0.7069738178245553,1.5524547005766216,5.3700924315914715,3.4301272078338068,96.93578018249833,97.29863925189377,0.16155333651230894,0.10241744402031668,0.05913589249199232,4.044830741081345,0.053764141613638614,103.66006321957074,117.28242646469752,91.55350189346045,102.6364138762441,90.93639264052648,102.5200703676932,106.77716673744533,104.0800087136334,99.99956950328634,102.64351511189176,115.54123550055853,0.0,0.0,0.0,0.0,0.983011200695525,161.00000000000003,158.26480991069926,16.0,,1008364.5975107534
BAL,114224.99845927586,1985.9999999999998,28.722039358498492,1985.9999999999998,1985.9999999999998,73.0,89.0,4.299052064171218,420.0,162.0,10.774494012185727,2.377547447300231,0.28433363680930035,39.0,1427.9,6131.0,1440.0,755.0,683.0,177.0,533.0,41.0,21.0,5.079277260312347,0.5450661811051193,952.0,5.991726413099947,3.353709568853562,1.8326220659072763,9.063483855665098,1.1142443997895575,0.25769371853674194,1.3796881582798508,0.28338368265750274,0.7102369149751383,4.2109707060620565,0.27085618012395823,18.594043642808217,165.8949255773338,2.4842169733990933,31.2218355635446,16.191124526360003,14.461513080634177,1.1855881499700909,-0.465796710303889,0.01409780166755444,-0.45169891701143045,-3.58445758651942,-11.570524007701344,11.219387619675937,-22.700399711728096,-2.428164348937571,0.9636203417920615,0.9590454117981332,1.02106852175242,1.3945137301232855,259.0,33.96288255480075,-0.3259544439331533,-1.079072838256099,3.975488479585405,3.4432383220113447,104.89177102238702,99.77318442576158,0.15529825470971356,0.08668143999649836,0.06861681293227817,3.9310596693629263,0.08808135810916097,103.00270869606017,98.19137061789475,107.17308703719776,100.53618209624142,109.22406274877596,100.19583566498308,99.89191544181686,100.00931341613493,99.63930734031503,103.29273006276232,98.19298754362934,0.0,0.0,0.0,0.0,0.9335403067441697,161.99999999999997,151.23332473539455,2.0,,1004141.7651796343
BOS,116759.71023809524,1986.0000000000005,26.456269841269837,1986.0000000000005,1986.0000000000005,86.0,55.0,3.8561184178248693,381.0,135.0,11.630873015873016,5.678650793650794,0.7542857142857142,41.0,1260.0,5362.0,1276.0,609.0,541.0,149.0,414.0,31.0,23.0,4.84047619047619,0.9082539682539683,925.0,6.596512082504409,2.9505823264160136,2.523792072446825,9.095052129219324,1.062498474934048,0.2572398920921792,1.3384038284039264,0.2900012803769037,0.7437776888904761,3.8780334526474363,0.27880608216984126,28.677986821606506,166.8895279054957,2.422339997685465,43.94101975332059,24.63241971371784,16.496044222265482,3.3475785945969747,0.6044122371387977,0.11134459948285468,0.7157568323000202,6.060932211490581,-10.37836829637508,11.527544420281101,40.29629975557327,3.9993829242885113,0.9884996965568261,0.972497468329949,1.0060750648654038,1.425085193141585,224.0,31.079285714285714,1.0305328847912496,1.360044910639795,2.88952380952381,1.9785714285714286,89.17467503922806,94.67182529886287,0.17505614323650795,0.07608345468571429,0.09897268844761906,3.5667891736951685,-0.021915034822567417,113.3994721385669,86.38843549316759,148.25542301480917,100.8863513853419,104.1516566011848,100.01937998683135,96.90285536741602,102.34473865366121,104.3815678260568,116.43419283739956,86.18755769581634,0.0,0.0,0.0,0.0,0.9587847126984125,161.00000000000003,154.36425861812774,3.0,,804723.4251587301
CAL,119217.84304054544,1986.0,29.5491404946689,1986.0,1986.0,88.0,64.0,3.748038573385644,394.0,150.0,12.680641183723802,5.110103720896498,1.235584246028868,40.0,1378.6999999999998,5743.0,1272.0,632.0,576.0,144.0,449.0,18.0,25.0,4.653441647929209,0.6379923115978821,924.0,6.0159574035832355,2.92303336176327,2.2820158974490465,8.27836281911512,0.9375404207810378,0.24027841111031112,1.2445995756531543,0.26737968140213364,0.7281121614593459,3.8169635994721185,0.2644112974512222,36.14854029631358,191.3103814368142,2.1991405712456635,31.312013421982343,28.02621683014039,20.423390995711088,3.3920586927336402,-0.3915083766124898,0.7989760237203036,0.40746767179005744,5.956566474866122,-10.299054649194971,11.65861912384276,58.13239900022745,6.01472831517458,0.9799770148165888,0.947185495178735,0.9471387845875081,1.2073652412601699,232.0,29.80960324943788,1.6219601880679564,-2.7020450124749953,3.4169870167549146,1.7137158192500186,91.03876814445465,90.65667060031733,0.1621118258692972,0.07739333385290491,0.08471849201639226,3.7378395353614238,-0.06892502608647463,103.41925936644965,85.58184489764339,133.72479422945923,91.82727139973903,91.90261469408517,93.42445881163135,90.11125798533405,94.36131998739948,102.18307151838023,107.82460549975853,87.67139327048399,0.0,0.0,0.0,0.0,0.9762386683107276,162.00000000000003,158.1505986425212,1.0,,975462.7573076087
CHC,119138.68369128686,1986.0000000000002,28.280164134800064,1986.0000000000002,1986.0000000000002,54.0,68.0,4.473497701944672,340.0,145.0,8.18177056050288,1.1352365985681856,0.37759734590536054,40.0,1145.4,4957.0,1207.0,605.0,571.0,110.0,450.0,58.0,16.0,4.691548803911297,1.8067923869390605,768.0,6.0166084971946505,3.52411042892661,1.9974514597049065,9.457870842903008,0.8605834121248283,0.2680550853275932,1.4424423635366241,0.3022016199532033,0.7032090008983759,3.8935540006053424,0.2682632304513707,17.736383429649266,141.94745398278377,2.6599483811696487,22.856061643095643,16.90042622369976,13.647862737998366,1.1230072094866153,-0.0057739971619621445,-0.7114196592804954,-0.7171936780544427,-3.5143959540873766,-11.561910940648058,11.096280751717023,-32.73479980044067,-3.611077946377918,1.0990711397532613,1.0425905894344323,1.0451333132711504,1.2971107453327617,227.0,33.47319713637156,-0.15628801043852267,-3.0612366852857793,5.890431290378906,3.085035795355334,111.853564097317,97.75988889717843,0.15574520274751175,0.09031116325825038,0.06543404070368429,3.9692529353158834,0.5799437013393297,100.27106276151535,104.28477460843867,112.12542681889293,110.3156128798318,109.69032228172911,108.1271986511194,108.61056407541214,107.85519685155951,97.49081279867065,98.95329804648793,101.88365369417328,0.0,0.0,0.0,0.0,0.8565042823467782,160.0,137.04054211995685,17.0,14.0,905007.6767941329
CHW,114426.49131429539,1985.9999999999998,26.918481484619946,1985.9999999999998,1985.9999999999998,61.0,73.0,4.042037083048826,383.0,126.0,7.51249894076773,2.1702398101855773,0.4983475976612151,38.0,1180.1000000000001,5027.0,1153.0,585.0,531.0,116.0,439.0,24.0,24.0,4.996102025252096,0.13829336496907038,723.0,5.501749273791951,3.3410210311884807,1.7084624593407336,8.774932927304578,0.8829983228165315,0.2517695765136812,1.3462171064992288,0.2772026678495307,0.7123525815710532,3.998354823663282,0.2542179579315312,14.752204416536111,122.58136283961773,4.571669236672692,51.05855477642191,14.631640637285091,12.87329376861453,1.5035566268996214,-0.006581775970683124,0.03141289742302214,0.02483112908064508,-4.676729239523411,-10.095129199700114,9.55128233872039,-4.105000164359808,-0.10256255138665438,1.0241616150622217,1.0067324607775892,1.0542529352621575,1.2721032951832811,236.0,33.82103211592238,-0.25366646041171065,-4.006484124014926,4.669773747987458,3.8662825184306415,93.75915562802443,95.87153035262362,0.14398788235403776,0.08724954114481821,0.056738340531310896,4.073601353617176,0.04368225938554394,94.57959838222338,97.8198700812824,100.31231071542423,97.33544724199878,86.55611303641453,97.89242538409185,97.4685508183304,97.82796323618346,99.97137620887277,95.76992011665529,98.83653415214363,0.0,0.0,0.0,0.0,0.8010890695703753,162.0,129.77625973283634,4.0,,1004332.9573764934
CIN,117638.16203482416,1986.0000000000007,27.956708774325715,1986.0000000000007,1986.0000000000007,86.0,76.0,3.9212031290081875,475.0,162.0,11.226425401160807,2.0648002731307615,0.8540116080573574,45.0,1464.4999999999998,6240.0,1465.0,717.0,640.0,136.0,524.0,81.0,17.0,3.2574940252645956,0.3784226698531923,924.0,5.664521612989832,3.2116604199498187,1.8281575549648348,8.97851788450141,0.834015755771376,0.25593176158765435,1.3544642560501368,0.2855068239101179,0.7145154831082281,3.8222390447737897,0.253826693475589,19.921274784747524,166.04942763271214,4.661435531111588,73.08528370399067,17.17356678049448,15.235521964612417,1.7162319585464751,-0.14899730385443624,0.003275750686321386,-0.14572156121736204,1.8831703273608582,-11.799959253927334,12.134985618635195,-7.477597653865814,-0.887799758464098,1.0653623536940595,1.0111181320654135,1.000514206648031,1.3069395288697025,313.0,39.07784226698533,0.21123738959609709,-2.2394113089251126,5.945032434277912,4.001433936497099,100.9002670252875,98.59301911175427,0.1484372174284739,0.08364368154796858,0.06479353551792422,3.9769390004489993,0.09896408423439829,94.40328424807726,95.038816112049,102.95942410117652,104.72449028256007,106.30399767144526,103.23693129156457,101.98613864120166,101.89685515272134,99.08775905653447,94.31014061425279,94.36179850628942,0.0,0.0,0.0,0.0,0.9662668774325711,162.00000000000006,156.53515150007354,17.999999999999996,,938273.2150221921
CLE,118062.44953363162,1986.0,30.36369151437022,1986.0,1986.0,80.0,67.0,4.556949919961809,428.0,143.0,9.446727838022296,4.684765299158262,0.7890346553423827,34.0,1318.6999999999998,5869.0,1389.0,756.0,670.0,153.0,558.0,30.0,53.0,5.906347160081899,1.586941684992796,704.0,4.789336238858918,3.795396766518632,1.3827729553658907,9.44988222722592,1.040979327403057,0.26371569646714865,1.4716976659716168,0.28031720303785845,0.698312426666414,4.595748039249896,0.24087681233942526,13.819094513873802,152.96309681861914,-0.3330981671016212,21.103856835716048,11.157228746160255,6.641668172553182,1.2795634279983836,-0.01778906496452009,0.15375630163946122,0.13596723101484529,-2.81518421927467,-11.419843082690882,11.454231542291684,-51.27299717068672,-5.180556812789291,1.0468272767003843,1.029790855054429,1.1493360502189052,1.6838173744675728,272.0,33.7613558807917,-0.17394710175115047,0.17235028541119557,4.345036778645636,4.294911655418215,107.40365419927359,110.11635347825226,0.12052727238947449,0.09420186874649276,0.026325403436717982,4.43855658683689,-0.03879811928808695,82.33263194062339,110.7236359315041,81.0022772144703,104.67087447248501,101.37322451876348,102.53728626191393,106.33395433627757,98.92711800357887,98.00098462418634,80.16568531677201,106.71214977329242,0.0,0.0,0.0,0.0,0.9048876165920984,163.00000000000003,147.4965906426861,5.000000000000001,10.0,960891.2770910746
DET,119741.73011784903,1986.0,28.7372200109264,1986.0,1986.0,80.0,68.0,4.0155912324417615,338.0,150.0,11.501834074767814,5.69086084445485,1.843752438929212,33.0,1281.3000000000002,5461.0,1199.0,634.0,573.0,160.0,511.0,53.0,29.0,6.243658784047451,0.5719191446187466,815.0,5.7114906256237905,3.5805641721590025,1.7838017300889721,8.400921625792293,1.1218689336970553,0.243208344116774,1.331276199772366,0.26288225828816925,0.7352581686818073,4.3835338946530475,0.2722368478880824,16.64891461853006,176.27324319499422,3.070863536160411,28.480462671799266,16.03677669900278,10.570466828998178,2.319437918373247,-0.2271782779730106,0.9242497324230642,0.697071445610775,0.419772413210012,-12.261068503805003,12.791522438985272,22.833001673221588,2.451396867632866,1.0135001115626623,0.9608886582982389,0.9664520514109947,1.279735748844435,196.0,33.41832513853117,0.09377947563829847,-0.29498962018151254,3.3246702567704673,2.010380082728479,98.77004299787527,104.2463971786611,0.14987210053773511,0.09297266104893467,0.05689944175368766,4.071668128822094,-0.3679426622112849,98.18522485358885,104.83331857797249,104.64420425877512,93.18674803166275,109.97145943311202,94.56366813226177,96.38680217648904,92.77412839770925,103.15144322092583,99.68366146140036,105.31969923059471,0.0,0.0,0.0,0.0,1.0325727355030048,161.99999999999997,167.27682972968455,5.999999999999998,,1009540.216576914
HOU,118728.74930156123,1986.0000000000005,31.00665571076417,1986.0000000000005,1986.0000000000005,84.0,53.0,3.1580104673733107,361.0,142.0,15.54116680361545,3.5428923582580123,2.308545603944125,47.0,1217.0,5019.0,992.0,473.0,428.0,96.0,442.0,42.0,18.0,4.866310599835661,1.0077239112571899,1015.0,7.495449545347396,3.260488598048348,2.5153430476705014,7.318416152852825,0.7085459339721569,0.21608532663783403,1.1754338612112414,0.25790503078225047,0.7487026747403452,3.259983285896201,0.3107271939950698,37.20699146782846,205.1912445756485,0.5769602565212317,33.7998544050236,29.44496633327193,16.71700524352491,3.97550599604796,-0.5810269586220972,1.1922398673631243,0.6112129320611683,8.192748261775705,-11.556859676049644,13.259928710143887,70.95359602570534,7.690573841333389,1.0692753879415549,1.0300858565671367,0.9902514315481834,1.4415008048896942,226.0,35.87436318816763,1.8481333756444391,-0.1388304082429611,4.312982744453574,2.4265406737880033,88.90621420001183,92.13664503167627,0.20469797588085453,0.08698159838373049,0.11771637861380443,3.341864905973183,-0.10197281852289072,124.9170013534596,96.48372984283039,141.6608054555371,85.36123791724522,90.31156161483301,87.16380444865212,88.50581342222979,92.04582645299709,103.82877875230272,130.05562476912988,98.12743856958721,0.0,0.0,0.0,0.0,1.0995348816762531,162.0,178.1245329269152,21.0,,1008546.0068200493
