Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerTeamId,playerid
BAL,120495.03210480856,1914.0000000000002,31.07119205298014,1914.0000000000002,1914.0000000000002,84.0,70.0,3.129104168863462,253.0,160.0,16.989706305787504,2.9362222862078897,13.0,1389.1999999999998,1389.0,628.0,484.0,34.0,392.0,32.0,4.861215087820328,0.321983875611863,732.0,4.733613796240001,2.533035720567575,1.9968838726209328,8.981077314293387,0.21983308691052372,0.26072396651709595,1.2793458927623291,0.29773701494531196,0.6742966369478838,2.6149087782729654,34.79117297199243,20.95798702351749,3.773748374718121,0.2820669962089213,-0.584058511052404,-0.30199153474570944,40.34170745752952,94.54197960200209,87.31510249361314,2.522462008539855,0.514195390590496,113.9419449876798,86.08141816557385,141.44106466132874,102.48102505935677,91.44032985882582,101.57945948108832,98.35865184354654,103.91975613908853,100.4476245960655,0.0,0.0,0.0,0.0,1.5421649337748344,160.00000000000003,246.74619835994446,1007.0000000000001,,1010271.4238410596
BKF,117987.90235990591,1914.0,26.3925877868786,1914.0,1914.0,73.0,66.0,3.3054039029904994,223.0,140.0,14.83796934555186,2.111507582515611,9.0,1233.1,1217.0,596.0,454.0,26.0,498.0,50.0,4.020355202335576,0.0,559.0,4.072774748638726,3.6255602244177076,1.1875245722082557,8.862558344970246,0.1894254078907209,0.25804161897983446,1.3875687299319945,0.28846260488079056,0.6800211233071122,3.1344612986518836,15.03823541181529,8.978053094819188,2.5497951181630385,0.7394183186024028,0.11361408799324177,0.8530324234750069,30.398751115075818,102.6075538803736,105.83785790209883,3.084742410990132,0.17094260433861647,98.0350101069117,123.20922410547055,84.01993287054026,101.1286321291808,78.79215101146339,100.53440245539453,106.6790383964813,100.68268992340153,101.30038147621636,0.0,0.0,0.0,0.0,1.232417194874706,157.00000000000003,193.48976716333217,1014.0,,1007819.6979969183
BOS,116101.89785038691,1914.0,24.469053708439894,1914.0,1914.0,83.0,47.0,2.2061272081898577,197.0,131.0,13.34543904518329,3.9960784313725495,7.0,1173.0,972.0,396.0,288.0,15.0,297.0,26.0,2.244842284739983,0.0,532.0,4.070916334210364,2.27393816095048,1.7855010026913893,7.444373995491064,0.11490633546925032,0.225561464471915,1.079812461826838,0.25438740415274724,0.7131681883964194,2.5216046044883247,22.793013356660335,15.127241456881166,3.92575388568043,0.31852874597812425,0.93524056592111,1.2537692976323134,32.24109121909634,82.12602255307034,90.35514745810734,2.6116057513242397,-0.3154773962984668,99.16729564419462,72.42399195258021,136.67937208897467,92.3806905776928,97.15566098834964,93.59722234484278,86.78518129961299,93.59996919010763,103.65209296920672,0.0,0.0,0.0,0.0,1.2518384015345267,159.0,199.04211809043687,3.0,,1006047.53486786
BRO,118981.65252799455,1913.9999999999995,27.646844248388188,1913.9999999999995,1913.9999999999995,66.0,64.0,2.7349583295318873,209.0,132.0,14.411689854088902,2.0676959619952493,10.0,1178.8000000000002,1100.0,517.0,359.0,29.0,402.0,37.0,3.6160502205632836,0.7516118086189344,534.0,4.0706509499439285,3.062575969186598,1.374238578660502,8.38404550466576,0.2210333457892997,0.24790509863985657,1.2718468304280397,0.27648009923896183,0.6863473873260942,2.9653192961589805,22.18076165631782,12.422352030873299,2.9940890222209524,0.4811291223025934,0.004575538704652782,0.4857046256429023,34.335086528673216,96.14585266740688,97.9977907858432,2.9043157393179477,-0.23036096662709307,107.42757043005528,105.74790515239664,105.03380712559613,101.63664861603868,102.70430857204184,101.06403320582785,102.70497360378782,101.95166666960081,100.83774017743465,0.0,0.0,0.0,0.0,1.3968819613165928,153.99999999999997,215.11997149554514,22.0,,1008787.8031896842
BSN,118663.18921884143,1913.9999999999998,24.791691047396135,1913.9999999999998,1913.9999999999998,92.0,54.0,2.6261098783676395,218.0,149.0,20.35876243417203,3.6592305441778814,6.0,1367.2,1212.0,513.0,400.0,33.0,466.0,46.0,5.5406670567583385,0.2429052077238151,593.0,3.8967886115507167,3.059561597983464,1.4357184329271502,7.9624619030407295,0.2168212741178187,0.23822837012581852,1.224669277891577,0.26434651626873207,0.7246217505566123,3.0038104909110017,29.729206478599227,16.655272591859102,5.684884252405964,1.5849760511961988,0.6773983185440972,2.2623744223358395,35.2940315974254,88.8755850420616,95.64486476656775,2.9480556474334096,-0.3777006125433623,102.83921126280016,105.64382171306637,109.73274598035962,96.52594825583647,100.74714727979178,97.11909936932265,98.89526226746442,97.4774241838166,106.46098642040545,0.0,0.0,0.0,0.0,1.5667574283206558,158.0,247.54758255826303,16.0,,1008478.7222059683
BUF,116124.47914606002,1914.0000000000002,28.478486646884274,1914.0000000000002,1914.0000000000002,71.0,59.0,3.128227216972057,219.0,132.0,15.243488295417082,2.2290636333663043,14.0,1213.1999999999998,1089.0,522.0,423.0,42.0,428.0,43.0,5.889548302011211,0.2442301351796901,575.0,4.25751714830526,3.166172448179226,1.6786307543653152,8.056287469591089,0.30915847406137204,0.23997885273747382,1.246939990863368,0.2675308963880007,0.6985988015240687,3.0979422085206614,19.478171540965274,9.867739699780941,3.803910397403704,0.348903769264879,1.2241959431320137,1.5730997042962593,33.591988130563806,96.16114868929158,103.68375928547351,2.855864706486191,0.03028500845139588,102.48191034968528,107.59761983734089,118.89891256119205,91.92845904383621,128.5955323837551,93.49705158910223,95.86722177714454,93.3768531179081,104.06783388787491,0.0,0.0,0.0,0.0,1.3675398293768548,155.00000000000003,211.9686258657121,1004.0,,1005993.2208209693
CHC,118548.98818798692,1914.0000000000002,28.088259533977677,1914.0000000000002,1914.0000000000002,77.0,75.0,2.6798351487080745,246.0,155.0,13.391024200194803,2.854274368772009,10.0,1334.6999999999998,1119.0,607.0,398.0,37.0,512.0,36.0,10.868584700681803,0.3155765340525961,628.0,4.229595710030343,3.448008107632615,1.2626358844302092,7.5362518232936,0.24918141755728637,0.22867900680064426,1.2204733256584683,0.25601797975915663,0.6576494530995729,3.086122614073658,16.831497855417325,10.37561617459869,1.604105188001307,-1.1988120737406813,0.9022871167679845,-0.2965249266047562,37.84970405334533,96.62967896586429,104.8727914976861,2.9802291718094756,-0.406287465365583,111.62224337515431,119.05651908692708,96.5039519863332,91.35916283133396,115.78345840911238,93.22608878791482,98.55642809888836,94.4062874893236,96.62145725506126,0.0,0.0,0.0,0.0,1.4289237701356112,156.0,222.9120100609701,17.000000000000004,,1008549.3988911367
CHW,116764.5894276914,1913.9999999999998,27.00386791777093,1913.9999999999998,1913.9999999999998,70.0,84.0,2.47708832361585,281.0,157.0,11.558412721151779,2.5261084449538,11.0,1396.1000000000001,1207.0,568.0,385.0,15.0,401.0,29.0,4.175345605615643,0.0,660.0,4.24804918859781,2.579153334741296,1.75269746679894,7.767247554802636,0.09659518190391686,0.23406661978255522,1.1496000988382145,0.26621604807918153,0.6625575842009883,2.5533512983923754,24.419802573142015,16.76240749657154,2.1651491340278857,-0.8868591528713816,0.2009403247216243,-0.6859188070549443,39.2506267459351,91.9051864116084,91.23149170585148,2.678171962049057,-0.07626297477652548,103.48224213221853,82.14496927290973,134.05389459947736,96.38737836588649,81.67320546634554,97.12645511760893,92.39405593721197,97.9522314837635,96.29633156763865,0.0,0.0,0.0,0.0,1.3553838987178568,156.99999999999997,212.79521404977052,4.0,,1006619.281570088
CIN,115250.81398900427,1913.9999999999993,25.23900427611484,1913.9999999999993,1913.9999999999993,58.0,92.0,2.9244596241726852,247.0,149.0,12.378894318875991,2.32078497251069,13.0,1309.6000000000001,1197.0,616.0,426.0,29.0,448.0,45.0,7.0466554673182635,0.7197617593158215,578.0,3.968011189804313,3.075588208778337,1.3190594943883627,8.217161097850058,0.1990666453254557,0.24379183073526603,1.2547499229587105,0.2714054140527058,0.6517544349916004,2.9698708906202396,19.643315758792795,12.480560352560133,1.3453674273623442,-1.0555184844291894,0.19514736245973996,-0.8603710799637861,37.10247403787416,104.44098049594919,99.71724756085091,2.9438369742519463,-0.045411266447554534,104.71882919998876,106.1972057059215,100.81643940114135,99.61357135511679,92.49736547623016,99.38716796031743,101.32435339989667,100.08038329699481,95.75536445052555,0.0,0.0,0.0,0.0,1.3886783384239463,157.0,218.02246702656774,17.999999999999996,,1005137.7969609039
CLE,116934.00575691236,1914.0000000000002,24.53417659936755,1914.0000000000002,1914.0000000000002,41.0,93.0,3.224730574757173,254.0,140.0,8.849428362928728,1.327657504256872,3.0,1233.3,1214.0,628.0,443.0,10.0,601.0,37.0,5.5922322224925,0.3246574231735993,607.0,4.42241440463827,4.374279951871185,1.0679285177645343,8.836254853584125,0.07292645664437312,0.25741725766537255,1.4678372006061455,0.2940431386011309,0.6681922375139868,3.1063458387937164,12.846223435139102,8.821385836228728,0.32013245375969973,-0.24738162414322662,-0.9241614804236084,-1.1715430577134482,29.052298710775965,114.74331658679256,107.17120594511854,3.2081104041701995,0.11838473596345651,107.72976910393217,139.31901116441608,81.75035474339293,109.65318588090958,61.66081330405268,106.81585330860219,117.97096447415218,108.19100420987243,97.07613947702555,0.0,0.0,0.0,0.0,1.0153874880402174,157.0,159.41585603031348,5.0,,1006790.6704775806
CWH,116288.3738690793,1914.0,24.828632251197444,1914.0,1914.0,69.0,54.0,2.5922207088770888,202.0,125.0,15.890278516941635,2.4598190526875996,7.0,1127.4,971.0,438.0,325.0,36.0,315.0,24.0,3.9238956891963808,0.0,521.0,4.157254307315664,2.5017381652847552,1.82018665766099,7.745782508098271,0.2870267007006426,0.2329171953068614,1.1386134081536696,0.25911098547607236,0.6981102265460352,2.824431251138177,20.004864379898418,8.834630219265819,4.879871802361897,0.3255286501640913,2.244728393055213,2.5702570952806822,36.27080007095972,86.11433845486332,102.96414719553275,2.6655352694592116,-0.23221054226108812,100.06850198894841,85.01781771099485,128.9254434453802,88.3853577402591,119.389745007037,90.74579187782753,87.53885906114851,90.43803448012079,103.99505245821176,0.0,0.0,0.0,0.0,1.4123337448997695,156.99999999999997,221.73641271579132,1020.9999999999999,26.000000000000004,1006156.0882561647
DET,114320.1489437119,1914.0,25.624698709768897,1914.0,1914.0,80.0,73.0,2.8550476570532948,274.0,157.0,13.589181908407772,2.294555508294343,12.0,1410.6,1285.0,618.0,448.0,17.0,498.0,65.0,4.567134552672623,0.3660853537501773,567.0,3.614330387316243,3.1744486668400245,1.2202115187416704,8.189666771476517,0.10835434798195623,0.24346616873180735,1.2626794931462824,0.2703707132639242,0.6772489976244153,2.985566015862753,18.125351445705828,11.96835707128048,1.9642315632289316,-0.2487940153900117,0.12223362765929496,-0.1265603555124752,35.42570537359989,101.98656348567367,103.27602100495275,3.088967175116286,-0.1305183588094583,88.04488735441178,101.10487991678842,93.32706261481253,101.62937439849541,91.6158213222783,101.0268184842155,101.48231531854317,99.48090989684098,98.43158660791025,0.0,0.0,0.0,0.0,1.3350696639727777,157.00000000000003,209.60582625914952,6.000000000000001,,1004229.9413724658
