Team,xMLBAMID,Season,Age,SeasonMin,SeasonMax,W,L,ERA,G,GS,CG,ShO,SV,IP,H,R,ER,HR,BB,HBP,WP,BK,SO,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,RAR,WAR,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,Games,ERA-,FIP-,kwERA,E-F,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,rFTeamV,rBTeamV,rTV,Events,Q,TG,TIP,teamid,playerid
BAL,115492.89847448711,1890.0,21.5700871898055,1890.0,1890.0,7.0,14.0,4.539050349110136,24.0,23.0,11.680694371383483,0.0,0.0,190.1,208.0,123.0,96.0,2.0,70.0,13.0,4.864281956864808,0.0,55.0,2.6008045017474837,3.3095381566229185,0.7977185533350869,9.835179430453802,0.09452007784869888,0.2791765695733313,1.4605241763418577,0.2995204892024859,0.5852646332561809,3.8347665643151196,11.920874068387114,2.162049651145935,0.802322467209978,0.015929975383755783,-0.2110932856770737,-0.1951633146221797,13.070489216201999,111.98104644766953,99.55892081866217,4.01617948228935,0.7042837847950163,63.85102622800613,91.81381864445355,70.5942270707649,109.42015859041909,52.52800267261678,106.74659189546438,104.38054672750411,102.40257073787033,103.77722169299696,0.0,0.0,0.0,0.0,2.6926628406102053,38.0,102.32103435068868,1006.0000000000001,1005385.7211993687
BKG,119853.27037562012,1890.0,31.28985507246377,1890.0,1890.0,9.0,21.0,4.936199420984476,32.0,30.0,13.407158043940468,0.0,0.0,282.2,321.0,243.0,155.0,5.0,148.0,10.0,6.343019135364989,0.0,49.0,1.5599495552674554,4.711444955373775,0.355681361583983,10.222477217672266,0.1593362093573085,0.28457712624105425,1.6593246858940045,0.2945379095838844,0.5048662219525161,4.528312596285447,7.3214386323932885,0.8105482701212168,-0.5379664382978503,-1.0924436504629846,-0.0364467003689663,-1.12889034992241,13.662296243798725,126.99870856682334,121.6698497100147,4.730186069141052,0.40788682469902854,38.29752674636809,130.7057759163041,31.476077091090634,113.72899561762594,88.54851817158698,108.81156109935857,118.5883949869789,100.69908473192307,89.52123652102014,0.0,0.0,0.0,0.0,1.2657012615166547,100.0,126.57037079241324,1012.0000000000001,1009645.8479801558
BKW,122967.32516493874,1890.0,23.60320452403393,1890.0,1890.0,68.0,52.0,3.9613572101790764,136.0,122.0,28.397737983034872,1.3939679547596606,4.0,1061.0,1217.0,807.0,467.0,23.0,511.0,50.0,14.261074458058436,0.0,345.0,2.9264844486333645,4.334590009425071,0.6877689280772855,10.323279924599435,0.1950989632422243,0.28897848059761294,1.6286522148916116,0.31073309468350585,0.55836321533459,4.185884721272402,48.336260432459966,12.938291549682617,4.519237255370358,0.9557530898513039,-0.28216027966318663,0.6735927694311241,37.8746465598492,90.80490973730909,95.98151407752833,4.21676247390288,-0.22452751109332666,100.93252977648525,106.74284235421068,96.32450137078396,101.00179894965696,63.583238832944495,100.65554271600746,102.63417800336877,101.5334547184552,105.0212178694524,0.0,0.0,0.0,0.0,2.243811168708765,133.0,298.4269557021678,1016.0,1012693.1065032987
BRO,118018.94117647059,1890.0,25.84407096171802,1890.0,1890.0,81.0,39.0,2.899159663865546,132.0,120.0,35.13165266106443,2.014939309056956,2.0,1071.0,1010.0,568.0,345.0,26.0,367.0,0.0,18.127917833800186,0.3473389355742297,377.0,3.168067226890756,3.0840336134453783,1.0101153826984126,8.487394957983193,0.2184873949579832,0.25048935946266726,1.2857142857142858,0.2714776395389465,0.6035924114752567,3.60775475737984,39.71803961414583,10.228160321712494,5.452719608163522,0.8466964986811832,1.3121094330519187,2.1588060058354217,41.67413632119514,84.39568871365799,99.2276167521266,3.7805726847321823,-0.708595093514294,90.13682909979762,86.25673877353472,102.75546819512678,94.07973593573112,89.66516171654627,95.5186632252064,91.85931772060371,94.77196998715736,106.6543176617085,0.0,0.0,0.0,0.0,2.6500268253968255,129.0,341.8534080298786,22.0,1007850.5340802987
BSN,115927.39558573854,1890.0,24.412563667232597,1890.0,1890.0,76.0,56.0,2.9261460101867574,135.0,133.0,42.502546689303905,4.35823429541596,1.0,1178.0,1120.0,586.0,383.0,27.0,350.0,12.0,20.009337860780985,0.011035653650254669,505.0,3.858234295415959,2.67402376910017,1.5470230222495756,8.556876061120544,0.20628183361629882,0.25115294850029357,1.2478777589134125,0.2783721629986763,0.6221910858913413,3.3306443659680407,76.62148376520096,20.24365189578384,9.989345844676924,2.414261170816315,0.9171127631931435,3.331373946877206,43.49575551782682,78.03939264917503,83.51759859420324,3.40417506310262,-0.40449835578128346,109.77324040380233,74.78925285377122,157.37318429096393,94.84990910052969,84.65611471063629,95.77170845611332,89.15604408083495,97.17882593120841,109.94068952262462,0.0,0.0,0.0,0.0,2.8456914091680816,134.0,381.3225806451613,16.0,1005801.837860781
BSR,116986.13806758185,1890.0000000000002,26.13463569165787,1890.0000000000002,1890.0000000000002,81.0,48.0,3.7909967340079636,156.0,130.0,25.091781063005985,1.0138155579021473,2.0,1136.3999999999999,1291.0,767.0,479.0,49.0,467.0,40.0,5.53167898627244,0.0,345.0,2.7309578095274754,3.696471324691111,0.7669257633711722,10.212046387325653,0.38770992203996524,0.28634317980959356,1.5453908568907517,0.3021795352001431,0.5978247898108061,4.258996537597934,34.70281058744046,11.097918460844085,5.224452637724248,1.9453047621734274,0.5424507612945031,2.4877555228245933,35.197113692361846,89.54431194239231,100.62932764861245,4.092508635392714,-0.46799980358997056,94.18894419793645,91.02864515915277,107.4201524184805,99.91350264748908,126.35563081062094,99.73762789242109,97.3872253638016,98.73854017814787,112.44345227026005,0.0,0.0,0.0,0.0,2.0364446682506157,130.00000000000003,264.73803422404654,1013.0000000000001,1006836.8519007392
BUF,117295.86055961919,1890.0,23.368519165792843,1890.0,1890.0,25.0,75.0,6.254784230335855,110.0,101.0,19.01590618831998,0.0,0.0,861.3,1148.0,927.0,599.0,54.0,508.0,21.0,15.907465459189597,0.0,258.0,2.693183573504707,5.304072848014537,0.5299505512132824,11.987062890759388,0.5639415688531808,0.3188172799988093,1.9212373043082136,0.3332151906644968,0.4744528230349472,5.025299535340493,10.293793441034644,1.9859717227518559,-1.6751235646437814,-1.3609800435421873,-1.1040925030856823,-2.465072571601544,21.581678857540926,151.02819275710974,121.37244633882952,4.518619803200463,1.2294846949953617,92.88613556557468,130.61715424522023,74.22147259551826,117.28006262857892,183.78996415116163,111.0488444646717,121.0722643386479,108.87958203259574,89.23871034599225,0.0,0.0,0.0,0.0,1.3033879380006967,134.0,174.6540913322198,1003.0,1007146.5172413794
CHI,117767.67443376241,1889.9999999999998,26.802749427202667,1889.9999999999998,1889.9999999999998,83.0,53.0,3.2676646134219656,151.0,138.0,40.97686165879094,2.5869317255988267,3.0,1227.4,1097.0,691.0,446.0,41.0,479.0,0.0,18.999674107870295,0.0,503.0,3.685813014605604,3.5093200264806566,1.1143398849633368,8.037812133785794,0.3003670859920772,0.2398511189909599,1.28301468447405,0.26204081725744893,0.5855526634642333,3.752732940393102,71.80702198721579,17.186252153478563,8.55407677804033,-0.30932781093914585,2.7029192847725874,2.393591344332256,46.6879582858074,85.71766817689635,93.21950632416456,3.7325346656552685,-0.4850683269711365,104.86756561582628,98.15149208400065,113.35785795357796,89.09627121055681,123.26781297834906,91.46200185202251,91.66644164323478,91.47760570892399,103.46670761450446,0.0,0.0,0.0,0.0,2.8083079745804134,138.99999999999997,390.3546883438704,16.999999999999996,1007607.4125794362
CIN,117602.83066715141,1890.0,26.237774950009086,1890.0,1890.0,70.0,50.0,2.6491763052502817,131.0,124.0,31.25113615706235,2.6855117251408838,1.0,1100.2,1000.0,564.0,324.0,33.0,368.0,0.0,12.130612615888023,0.3645700781676059,447.0,3.6551938919993834,3.0089679723114293,1.3455799741056171,8.176794101652664,0.26986464975248137,0.24333668121962165,1.242862452662677,0.2664049824402217,0.6112481630530812,3.5486940972364374,46.83088000881263,13.600651547312737,6.8301315450771005,1.304551544638005,1.5424573804449762,2.847008989266191,34.27204144700964,74.27395956557602,93.9116214047628,3.581568585190336,-0.8995177919861552,103.99640019417224,84.15724239647503,136.8810949884354,90.63683659033153,110.74990145902339,92.79114511537006,88.7977198283386,93.00112172454557,108.00708252707268,0.0,0.0,0.0,0.0,2.1661291510634424,133.99999999999997,290.2614234864679,17.999999999999996,1007444.2773132158
CLE,138219.40879189724,1890.0,23.096272319097842,1890.0,1890.0,37.0,68.0,4.1840541869906955,116.0,108.0,32.8922418293829,0.49504020048031744,0.0,957.7,1064.0,665.0,446.0,28.0,367.0,5.0,11.836378824266472,0.0,254.0,2.383729377788107,3.4437968387292894,0.7742380450819673,9.982324152521993,0.262746265934092,0.2817723420086713,1.4917912212501425,0.2965627687832916,0.5565225421541192,3.981515635787403,32.37480359669267,7.606096597388387,2.1343179573469784,0.3734920974655534,-0.9027287011564096,-0.5292366202915083,33.98204030489715,118.05309514753758,106.72117647915609,4.113928469731585,0.20253855120329164,67.8211010555877,96.31888673727586,78.76050015641523,110.65049110396303,107.8285840239417,107.44774748212515,106.58271848437444,103.52910784906945,98.33710713913183,0.0,0.0,0.0,0.0,2.175134695624935,136.0,295.81870036281026,1026.0,1006137.538790853
