Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,113376.0,Joe DiMaggio,NYY,1939,24.0,24 - 24,1939,1939,120.0,462.0,524.0,176.0,108.0,32.0,6.0,30.0,108.0,126.0,52.0,,20.0,4.0,,6.0,11.0,3.0,0.0,0.38095238,,,,,,,,,,,0.099236641,0.038167938,2.6,0.447876447,0.67099567,1.118872117,0.29004329,0.354368932,,,,,,,,,0.19465649,0.4954544577359233,65.04985103568374,131.03825447520552,58.27033109030067,11.0,16.62939143180847,-1.4444444179534912,3.247355818748474,,9.555555582046509,58.376064517519765,87.80836735012322,8.451208864900131,8.451208864900131,,0.10573342721909285,5.159553498337896,177.50134087011054,0.10573342721909285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.96634087574012,99.1919203690162,48.76525952860818,123.88325932794902,158.43958775583974,211.7109457313895,118.48154824428812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.44736842,152.0,524.0,Joe DiMaggio,Joe DiMaggio,OF,OF,1003311,NYY,NYY,9,,0.0,
L,119207.0,Johnny Mize,STL,1939,26.0,26 - 26,1939,1939,153.0,564.0,670.0,197.0,111.0,44.0,14.0,28.0,104.0,108.0,92.0,,49.0,4.0,,10.0,9.0,0.0,,0.34929078,,,,,,,,,,,0.137313432,0.073134328,1.87755102,0.443939393,0.625886524,1.069825917,0.276595744,0.347022587,,,,,,,,,0.25223881,0.4754912664492925,72.37793703176712,156.75242234565948,65.79813812472557,0.0,21.262771487236023,-6.567901134490967,0.5052210908615962,,-6.567901134490967,65.17427725633306,80.37436869993971,7.692505284019691,7.692505284019691,,-0.6238608683925122,3.83778050875,175.54999598950687,-0.6238608683925122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.56441898372685,162.22058485048862,93.72299599856956,128.33845563549258,156.22572786773426,230.0749386940745,117.72527565563568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.32258065,155.0,670.0,Johnny Mize,Johnny Mize,1B,1B,1009014,STL,STL,28,,0.0,
R,114367.0,Jimmie Foxx,BOS,1939,31.0,31 - 31,1939,1939,124.0,467.0,563.0,168.0,92.0,31.0,10.0,35.0,130.0,105.0,89.0,,72.0,2.0,,5.0,17.0,4.0,3.0,0.35974304,,,,,,,,,,,0.158081705,0.127886323,1.236111111,0.464157706,0.693790149,1.157947855,0.334047109,0.369444444,,,,,,,,,0.34813499,0.5076436348072517,75.43072083696377,146.3304749141599,63.418282047953724,-2.0,17.8670751452446,-5.314814567565918,3.489048331975937,,-7.314814567565918,62.33828623254438,76.379595142199,7.3015886226319076,7.3015886226319076,,-1.0799958154093474,5.763258733662723,178.50532140207883,-1.0799958154093474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.56350398523568,158.01046605515708,163.39393894567777,128.3866786177839,163.82195908450888,243.83059978814384,123.52197318293747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.70394737,152.0,563.0,Jimmie Foxx,Jimmie Foxx,1B,1B,1004285,BOS,BOS,3,,0.0,
L,124341.0,Ted Williams,BOS,1939,20.0,20 - 20,1939,1939,149.0,565.0,677.0,185.0,99.0,44.0,11.0,31.0,131.0,145.0,107.0,,64.0,2.0,,3.0,10.0,2.0,1.0,0.327433628,,,,,,,,,,,0.158050221,0.094534711,1.671875,0.43620178,0.608849557,1.045051337,0.281415929,0.327659574,,,,,,,,,0.29837518,0.46514214411687427,67.47863704628374,152.7346468336048,53.03383942610647,2.0,21.484919846057892,-6.438271522521973,4.195534139871597,,-4.438271522521973,52.36414252511288,73.6063249885204,7.053329516028133,7.053329516028133,,-0.6696969009935856,5.1711890272811285,154.59557172778963,-0.6696969009935856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.28633519714009,157.97899624330708,120.78225751616371,120.65402990716537,143.76526873326267,205.41358661483793,109.55140284302318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.45394737,152.0,677.0,Ted Williams,Ted Williams,OF,OF,1014040,BOS,BOS,3,,0.0,
R,114967.0,Joe Gordon,NYY,1939,24.0,24 - 24,1939,1939,151.0,567.0,648.0,161.0,96.0,32.0,5.0,28.0,92.0,111.0,75.0,,57.0,2.0,,4.0,15.0,11.0,10.0,0.283950617,,,,,,,,,,,0.11574074,0.087962962,1.315789473,0.369565217,0.506172839,0.875738056,0.222222222,0.275933609,,,,,,,,,0.24691358,0.3962304606015638,28.543062523120128,110.14704234909364,20.1592286975319,21.0,20.56459093093872,4.660493850708008,4.0158140659332275,,25.660493850708008,17.409615583597727,67.65051443117768,6.564847868401862,6.564847868401862,,-2.749613113934174,4.292639550662626,121.68162973461278,-2.749613113934174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.10917089400708,115.68858185688701,112.3858635180947,102.22226223965905,119.52061619766195,162.20639609401337,92.25707519685737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.26315789,152.0,648.0,Joe Gordon,Joe Gordon,2B,2B,1004874,NYY,NYY,9,,0.0,
L,111905.0,Dolph Camilli,BRO,1939,32.0,32 - 32,1939,1939,157.0,565.0,684.0,164.0,96.0,30.0,12.0,26.0,105.0,104.0,110.0,,107.0,4.0,,5.0,12.0,1.0,,0.290265486,,,,,,,,,,,0.160818713,0.156432748,1.028037383,0.409425625,0.523893805,0.93331943,0.233628319,0.319444444,,,,,,,,,0.35526316,0.42333671779801113,45.09471118382554,131.23224544457534,40.08920597962479,12.0,21.70706820487976,-6.783950328826904,0.5157779494766146,,5.216049671173096,39.65630365235175,67.09519947788122,6.473075483677649,6.473075483677649,,-0.432902327273041,4.48047121055015,145.0886255209451,-0.432902327273041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.51476100977844,189.9894664184264,200.4714641645335,118.36086916057103,130.7676198050269,194.33423086627351,108.3695604706021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.3566879,157.0,684.0,Dolph Camilli,Dolph Camilli,1B,1B,1001860,BRO,BRO,22,,0.0,
L,121410.0,Red Rolfe,NYY,1939,30.0,30 - 30,1939,1939,152.0,648.0,731.0,213.0,143.0,46.0,10.0,14.0,139.0,80.0,81.0,,41.0,1.0,,1.0,6.0,7.0,6.0,0.328703703,,,,,,,,,,,0.110807113,0.056087551,1.975609756,0.404109589,0.49537037,0.899479959,0.166666667,0.335581787,,,,,,,,,0.18604651,0.41127793274513663,41.07793322031219,133.13427465979774,31.620244136199545,7.0,23.198635756969452,2.814814805984497,4.5301853120327,,9.814814805984497,29.685201209856388,67.22883708484304,6.464407920330747,6.464407920330747,,-1.9350429263431579,5.500203053384453,130.1467749880973,-1.9350429263431579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.72963791489121,110.75717817793311,71.66025004649316,111.7772844415681,116.96987136930078,121.6547974354744,112.20015666143361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.80921053,152.0,731.0,Red Rolfe,Red Rolfe,3B,3B,1011157,NYY,NYY,9,,0.0,
R,116620.0,Bob Johnson,PHA,1939,33.0,33 - 33,1939,1939,150.0,544.0,653.0,184.0,122.0,30.0,9.0,23.0,115.0,114.0,99.0,,59.0,0.0,,10.0,12.0,15.0,5.0,0.338235294,,,,,,,,,,,0.151607963,0.09035222,1.677966101,0.440124416,0.553308823,0.993433239,0.215073529,0.348484848,,,,,,,,,0.27718224,0.4499769339665284,57.09293876181616,139.32657892595304,45.25859973917974,2.0,20.7232683300972,-5.985233306884766,4.046800285577774,,-3.9852333068847656,45.37843433710074,66.16326964589095,6.340966315190064,6.340966315190064,,0.11983459792099893,6.217606008219116,148.30376129533298,0.11983459792099893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.05651246544299,151.539641423421,115.43849859759004,121.7390365782957,130.65065206425083,156.9883593113891,116.51423305560942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.26797386,153.0,653.0,Bob Johnson,Bob Johnson,OF,OF,1006428,PHA,PHA,10,,0.0,
L,114427.0,Lonny Frey,CIN,1939,28.0,28 - 28,1939,1939,125.0,484.0,585.0,141.0,94.0,27.0,9.0,11.0,95.0,55.0,72.0,,46.0,4.0,,25.0,6.0,5.0,,0.291322314,,,,,,,,,,,0.123076923,0.078632478,1.565217391,0.3875,0.452479338,0.839979338,0.161157024,0.304449648,,,,,,,,,0.22051282,0.3881423713905471,21.948778831984583,95.61903839709956,21.872019709672514,18.0,18.5652557015419,3.827160358428955,0.44112587784184143,,21.827160358428955,22.35967021913055,63.19321215694325,6.125371744031748,6.125371744031748,,0.48765050945803523,5.648720610374397,128.76263474085602,0.48765050945803523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.89164804294242,145.40172902137175,100.76897706575781,112.02238941375803,112.9420609224693,134.05192676037524,103.28266826637787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.75,156.0,585.0,Lonny Frey,Lonny Frey,2B/SS,2B/SS,1004343,CIN,CIN,18,,0.0,
R,115096.0,Hank Greenberg,DET,1939,28.0,28 - 28,1939,1939,138.0,500.0,604.0,156.0,74.0,42.0,7.0,33.0,112.0,112.0,91.0,,95.0,2.0,,11.0,8.0,8.0,3.0,0.312,,,,,,,,,,,0.150662251,0.157284768,0.957894736,0.419898819,0.622,1.041898819,0.31,0.330645161,,,,,,,,,0.36258278,0.46074036854314565,58.05644224554176,134.11941109567758,42.7911031094181,2.0,19.168229818344116,-5.876543045043945,3.7431353330612183,,-3.8765430450439453,42.55932843585374,61.59415054221513,5.903663062712163,5.903663062712163,,-0.23177467356435955,5.657577294362195,149.37527884545966,-0.23177467356435955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.89943344947974,150.5943556050908,200.954857226422,116.14460781340557,146.87043149493394,226.27792277742657,110.54961949870344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.89677419,155.0,604.0,Hank Greenberg,Hank Greenberg,1B,1B,1004996,DET,DET,6,,0.0,
