Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
L,111153,Wade Boggs,BOS,1987,29.0,29 - 29,1987,1987,147.0,551.0,667.0,200.0,130.0,40.0,6.0,24.0,108.0,89.0,105.0,19.0,48.0,2.0,8.0,1.0,13.0,1.0,3.0,0.362976406,,,,,,,,,,,0.157421289,0.071964017,2.1875,0.46096096,0.588021778,1.048982738,0.225045372,0.361396303,,,,,,,,,0.26536732,0.4429859472021253,64.85521772305701,146.77429239253735,59.97968423168395,8.0,20.63565808162093,0.7472564578056335,2.101801955839619,,8.747256457805634,58.55070821137387,90.03542470664006,8.887362831537624,8.887362831537624,,-1.428976020310074,3.209276015455501,170.6563063329381,-1.428976020310074,3.4744977951049805,-9.991711616516113,13.46621036529541,46.3948974609375,4.379762649536133,0.9843506217002869,4.5767998695373535,1.0,4.289950847625732,-0.7602148790504124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.97694989518658,176.11356023047503,46.79588617713833,138.2452584091899,138.1907089753517,140.19438129836794,125.3192823773955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.11728395,162.0,667.0,Wade Boggs,Wade Boggs,3B,3B,1001124,BOS,BOS,3,,0.00680272,
R,123437,Alan Trammell,DET,1987,29.0,29 - 29,1987,1987,151.0,597.0,668.0,205.0,140.0,34.0,3.0,28.0,109.0,105.0,60.0,8.0,47.0,3.0,6.0,2.0,11.0,21.0,2.0,0.343383584,,,,,,,,,,,0.089820359,0.070359281,1.276595744,0.402402402,0.551088777,0.953491179,0.207705193,0.335227272,,,,,,,,,0.20209581,0.40732459665069465,45.198935218570824,127.24082709145367,43.93122176122486,0.0,20.666596099734306,8.049382209777832,2.1049530832096934,,8.049382209777832,46.966487303093146,77.78741869581498,7.668578312009021,7.668578312009021,,3.0352655418682843,5.424360443935639,151.67368199276473,3.0352655418682843,3.699262857437134,-10.380293846130371,14.079556465148926,45.41299819946289,4.35383939743042,0.9792798757553101,1.5888500213623047,4.0,4.486573219299316,-0.7090393916140241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.58317731648265,100.48566686980558,45.75237795829673,120.68315730895888,129.51110256666288,129.39213442297807,116.24480054620805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.12345679,162.0,668.0,Alan Trammell,Alan Trammell,SS,SS,1013157,DET,DET,6,,0.0,
L,115270,Tony Gwynn,SDP,1987,27.0,27 - 27,1987,1987,157.0,589.0,680.0,218.0,162.0,36.0,13.0,7.0,119.0,54.0,82.0,26.0,35.0,3.0,4.0,2.0,13.0,56.0,12.0,0.370118845,,,,,,,,,,,0.120588235,0.051470588,2.342857142,0.446902654,0.511035653,0.957938307,0.140916808,0.382940108,,,,,,,,,0.18235294,0.40882452801327035,46.85665862838891,130.37235694210196,45.91308819334176,7.0,21.037852317094803,-6.834721088409424,2.4211887549608946,,0.16527891159057617,51.62939726462741,75.25371724827369,7.428709919670692,7.428709919670692,,5.71630907128565,8.06079557304854,153.51199544959894,5.71630907128565,3.888505697250366,-10.4002046585083,14.28870964050293,40.7047004699707,4.136467456817627,1.0352816581726074,2.7260000705718994,3.0,4.655378818511963,-0.899390613221017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.54086913629718,130.7922897269043,35.43375798618457,131.97701261116325,121.89850223049123,93.86125049042012,130.10078636520734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.19753086,162.0,680.0,Tony Gwynn,Tony Gwynn,OF,OF,1005166,SDP,SDP,29,,0.0,
R,113102,Eric Davis,CIN,1987,25.0,25 - 25,1987,1987,129.0,474.0,562.0,139.0,75.0,23.0,4.0,37.0,120.0,100.0,84.0,8.0,134.0,1.0,3.0,0.0,6.0,50.0,6.0,0.293248945,,,,,,,,,,,0.149466192,0.238434163,0.626865671,0.398576512,0.592827004,0.991403516,0.299578059,0.333333333,,,,,,,,,0.45373665,0.4174890064160316,42.7634884368333,111.7867567490491,38.28862481822101,7.0,17.387166179716587,-0.1697530597448349,2.00104129454121,,6.830246940255165,45.48097782281069,71.69943223732365,7.078315043395711,7.078315043395711,,7.192353004589677,8.254470992802943,153.99543029141182,7.192353004589677,5.2089948654174805,-9.261422157287598,14.470416069030762,55.33599853515625,5.387360095977783,1.050162672996521,0.6840000152587891,1.0,5.166167736053467,-0.20598870916594691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.97503683878138,162.1138702995454,164.14458733948177,117.70558281521744,141.40838011039799,199.54164188300985,113.24728812432339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.4691358,162.0,562.0,Eric Davis,Eric Davis,OF,OF,1003048,CIN,CIN,18,,0.0,
R,119545,Dale Murphy,ATL,1987,31.0,31 - 31,1987,1987,159.0,566.0,693.0,167.0,95.0,27.0,1.0,44.0,115.0,105.0,115.0,29.0,136.0,7.0,5.0,0.0,11.0,16.0,6.0,0.295053003,,,,,,,,,,,0.165945165,0.196248196,0.845588235,0.417027417,0.5795053,0.996532717,0.284452297,0.314578005,,,,,,,,,0.42568543,0.414228388523481,50.85777612346035,135.97009808140618,43.57734246867519,11.0,21.440046552568674,-7.235955715179443,2.4674761870410293,,3.7640442848205566,43.912614468846435,71.5841814932767,7.0726180408035,7.0726180408035,,0.33527200017124414,4.130458897257804,149.83690464179978,0.33527200017124414,3.360717535018921,-11.490484237670898,14.851202011108398,50.005001068115234,4.671465873718262,1.0459308624267578,,0.0,4.971458435058594,-1.7583229824710114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64544773151039,179.98727736133577,135.1026159306615,123.15440998166424,138.23072360986816,189.46674055583478,106.87531801630486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.30434783,161.0,693.0,Dale Murphy,Dale Murphy,OF,OF,1009355,ATL,ATL,16,,0.0,
B,120891,Tim Raines,MON,1987,27.0,27 - 27,1987,1987,139.0,530.0,627.0,175.0,115.0,34.0,8.0,18.0,123.0,68.0,90.0,26.0,52.0,4.0,3.0,0.0,9.0,50.0,5.0,0.330188679,,,,,,,,,,,0.143540669,0.082934609,1.73076923,0.429027113,0.526415094,0.955442207,0.196226415,0.339092872,,,,,,,,,0.25518341,0.403754993702925,40.56883601633807,117.57522254971762,37.904129666965204,7.0,19.398137357085943,-6.3442888259887695,2.2324784549418837,,0.6557111740112305,45.47510281949279,67.76142980553185,6.6900918506559055,6.6900918506559055,,7.570973152527586,8.1451943434073,147.91180602640475,7.570973152527586,5.436575889587402,-8.606513977050781,14.043089866638184,54.26940155029297,5.441371917724609,0.9834854602813721,,0.0,4.928009986877441,0.5998560662028094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7023117091642,155.68693552436247,57.09444904699447,126.69809900688567,125.56699544038126,130.70163135651023,115.20404464406897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.87037037,162.0,627.0,Tim Raines,Tim Raines Sr.,OF,OF,1406,MON,MON,24,,0.0,
B,122439,Ozzie Smith,STL,1987,32.0,32 - 32,1987,1987,158.0,600.0,706.0,182.0,138.0,40.0,4.0,0.0,104.0,75.0,89.0,3.0,36.0,1.0,4.0,12.0,9.0,43.0,9.0,0.303333333,,,,,,,,,,,0.126062322,0.050991501,2.472222222,0.391930835,0.383333333,0.775264168,0.08,0.320422535,,,,,,,,,0.17705382,0.3495332474473934,13.937350173003539,100.64629577518211,12.147234831459388,14.0,21.842240788042545,8.378579139709473,2.513763619121164,,22.378579139709473,16.54052098490068,63.27510453177386,6.257726407042585,6.257726407042585,,4.393286153441295,6.345138366914273,113.63629160808419,4.393286153441295,3.0944623947143555,-12.36911392211914,15.46357536315918,36.402198791503906,3.7170777320861816,1.124354362487793,2.3949999809265137,2.0,2.364428758621216,0.38778397604316517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.72252365001802,136.72958844343563,35.10394141575162,115.74301537600344,91.43737599012908,53.28604973250324,108.86094953687424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.35802469,162.0,706.0,Ozzie Smith,Ozzie Smith,SS,SS,1012186,STL,STL,28,,0.0,
R,121836,Mike Schmidt,PHI,1987,37.0,37 - 37,1987,1987,147.0,522.0,613.0,153.0,90.0,28.0,0.0,35.0,88.0,113.0,83.0,15.0,80.0,2.0,6.0,0.0,17.0,2.0,1.0,0.293103448,,,,,,,,,,,0.135399673,0.130505709,1.0375,0.388254486,0.54789272,0.936147206,0.254789272,0.285714285,,,,,,,,,0.32300163,0.39415805395630293,34.78474992524251,110.0716956109868,30.369832933055008,10.0,18.965005103498697,0.4110679030418396,2.182630451163277,,10.41106790304184,30.08836688856944,61.64707034627325,6.091563779549142,6.091563779549142,,-0.281466044485569,1.9879791468899843,139.26498916027498,-0.281466044485569,3.908813714981079,-11.239228248596191,15.148041725158691,45.10700225830078,4.609164237976074,1.1185859441757202,2.811000108718872,6.0,4.717624187469482,-1.223200057313384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.92096830347961,146.8570566601634,89.84369303341606,114.65733473841198,130.69010265510755,169.7089227387537,97.06910396095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.78395062,162.0,613.0,Mike Schmidt,Mike Schmidt,3B,3B,1011586,PHI,PHI,26,,0.0,
R,119236,Paul Molitor,MIL,1987,30.0,30 - 30,1987,1987,118.0,465.0,542.0,164.0,102.0,41.0,5.0,16.0,114.0,75.0,69.0,2.0,67.0,2.0,1.0,5.0,4.0,45.0,10.0,0.352688172,,,,,,,,,,,0.127306273,0.123616236,1.029850746,0.437616387,0.565591397,1.003207784,0.212903225,0.386422976,,,,,,,,,0.2804428,0.4330806953884731,48.24914833117765,114.81607257534307,44.791988320243775,-1.0,16.768405817449093,-5.473936557769775,1.7079110345803201,,-6.473936557769775,49.24312268645991,61.24550298071955,6.036397404375109,6.036397404375109,,4.451134366216138,7.8630844628750385,164.93422235724302,4.451134366216138,3.9357500076293945,-8.650774002075195,12.58652400970459,47.058799743652344,4.316247940063477,1.0005838871002197,3.6974000930786133,2.0,3.1568386554718018,0.77661465950766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.09446362381183,142.42267434173274,80.38366326190865,131.244065668622,132.91935616335218,132.63030312528363,133.99763540596462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.34567901,162.0,542.0,Paul Molitor,Paul Molitor,3B/DH,3B/DH,1009040,MIL,MIL,23,,0.49152542,
R,112326,Jack Clark,STL,1987,31.0,31 - 31,1987,1987,131.0,419.0,559.0,120.0,61.0,23.0,1.0,35.0,93.0,106.0,136.0,13.0,139.0,0.0,3.0,0.0,5.0,1.0,2.0,0.286396181,,,,,,,,,,,0.243291592,0.248658318,0.978417266,0.458781362,0.596658711,1.055440073,0.31026253,0.342741935,,,,,,,,,0.55456172,0.4449572565358713,55.26769281649987,123.92250951850812,53.8503068732659,-7.0,17.294352125376463,-7.614334583282471,1.9903595794457942,,-14.61433458328247,52.90301374258498,57.573390864124775,5.665889407513533,5.665889407513533,,-0.9472931306809187,2.2059983048721907,176.34839789916074,-0.9472931306809187,6.008133888244629,-9.258368492126465,15.266502380371094,63.93199920654297,6.681963920593262,1.1548659801483154,3.081350088119507,4.0,5.28814172744751,-0.08569054131678211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.42846259842914,263.8786809424965,171.18317477281823,135.4849720772539,142.32236593808756,206.65830754640348,116.44378411214313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.45061728,162.0,559.0,Jack Clark,Jack Clark,1B/OF,1B/OF,1002288,STL,STL,28,,0.0,
