Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,115096.0,Hank Greenberg,DET,1940,29.0,29 - 29,1940,1940,148.0,573.0,670.0,195.0,96.0,50.0,8.0,41.0,129.0,150.0,93.0,,75.0,1.0,,3.0,15.0,6.0,3.0,0.340314136,,,,,,,,,,,0.13880597,0.111940298,1.24,0.433283358,0.670157068,1.103440426,0.329842932,0.336980306,,,,,,,,,0.3119403,0.4831739960760548,79.69324437004725,162.5730083606879,62.6695650540034,-2.0,21.02337796241045,-6.395061492919922,3.9351070346310735,,-8.395061492919922,61.928955354608846,78.49237885873045,7.638540335321467,7.638540335321467,,-0.7406096993945539,5.161050425241168,166.17107051514685,-0.7406096993945539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9033880444516,142.77737797363042,130.88858785223846,122.99674587402527,158.4774973552154,229.52783584517812,115.54417250696241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.32258065,155.0,670.0,Hank Greenberg,Hank Greenberg,1B,1B,1004996,DET,DET,6,,0.0,
R,113376.0,Joe DiMaggio,NYY,1940,25.0,25 - 25,1940,1940,132.0,508.0,572.0,179.0,111.0,28.0,9.0,31.0,93.0,133.0,61.0,,30.0,3.0,,0.0,16.0,1.0,2.0,0.352362204,,,,,,,,,,,0.106643356,0.052447552,2.033333333,0.424825174,0.625984251,1.050809425,0.273622047,0.331096196,,,,,,,,,0.21328671,0.46553076511913244,59.98528004907426,130.74233229183014,52.898364764679044,4.0,17.94831670820713,-0.8024690747261047,3.3595242146402597,,3.1975309252738953,51.642135706072494,76.14750755419378,7.4258968125293405,7.4258968125293405,,-1.25622905860655,3.950737103349792,165.4233082196263,-1.25622905860655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.21910741436324,109.69455238840537,61.325422035117725,120.59570948803109,148.0315917256863,190.40540267643996,113.5266224935502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.69032258,155.0,572.0,Joe DiMaggio,Joe DiMaggio,OF,OF,1003311,NYY,NYY,9,,0.0,
L,119207.0,Johnny Mize,STL,1940,27.0,27 - 27,1940,1940,155.0,579.0,666.0,182.0,95.0,31.0,13.0,43.0,111.0,137.0,82.0,,49.0,5.0,,0.0,10.0,7.0,,0.31433506,,,,,,,,,,,0.123123123,0.073573573,1.673469387,0.403903903,0.635578583,1.039482486,0.321243523,0.285420944,,,,,,,,,0.26126126,0.4563573309788117,64.96883593644122,147.3537953659437,59.6097724005125,-2.0,20.897865258157253,-6.611111164093018,0.6849786175880581,,-8.611111164093018,60.397916348698686,73.36964906035098,7.139676657531241,7.139676657531241,,0.7881439481861889,5.38379054040295,171.51706069660025,0.7881439481861889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.75420407526957,147.99474047016182,91.71221353302799,120.16314423557255,162.73651220675677,269.94587500823764,100.29710279717561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.26923077,156.0,666.0,Johnny Mize,Johnny Mize,1B,1B,1009014,STL,STL,28,,0.0,
L,124341.0,Ted Williams,BOS,1940,21.0,21 - 21,1940,1940,144.0,561.0,661.0,193.0,113.0,43.0,14.0,23.0,134.0,113.0,96.0,,54.0,3.0,,1.0,13.0,4.0,4.0,0.34402852,,,,,,,,,,,0.145234493,0.081694402,1.777777777,0.442424242,0.593582887,1.036007129,0.249554367,0.351239669,,,,,,,,,0.26172466,0.46201150769537147,67.46278835813239,149.22924208621217,53.39881250242426,-2.0,20.740974377840757,-6.179310321807861,3.8822473878972232,,-8.179310321807861,51.75028921550795,68.19420065943807,6.635679116159897,6.635679116159897,,-1.6485232869163156,5.506525456060985,157.1500247129982,-1.6485232869163156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2339116583696,149.3898288515226,95.52292699107416,125.59158125289053,140.36937741383878,173.65742365891697,120.43343834527936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.29220779,154.0,661.0,Ted Williams,Ted Williams,OF,OF,1014040,BOS,BOS,3,,0.0,
R,111272.0,Lou Boudreau,CLE,1940,22.0,22 - 22,1940,1940,155.0,627.0,706.0,185.0,120.0,46.0,10.0,9.0,97.0,101.0,73.0,,39.0,2.0,,4.0,23.0,6.0,3.0,0.295055821,,,,,,,,,,,0.103399433,0.055240793,1.871794871,0.37037037,0.44338118,0.81375155,0.148325359,0.303972366,,,,,,,,,0.1713881,0.3730284391645013,21.936134868268518,109.26913990915254,16.64275477171376,15.0,22.15299230068922,9.567901611328125,4.146545621566474,,24.567901611328125,15.885335839553399,66.75277537313721,6.53980902265467,6.53980902265467,,-0.7574189321603626,5.119522114140095,116.67657249595906,-0.7574189321603626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.69147865822785,106.35781679779387,64.59147882211123,105.13754898972766,104.84995702649557,103.21518319582823,104.22637426904559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.55483871,155.0,706.0,Lou Boudreau,Lou Boudreau,SS,SS,1001234,CLE,CLE,5,,0.0,
L,114427.0,Lonny Frey,CIN,1940,29.0,29 - 29,1940,1940,150.0,563.0,663.0,150.0,113.0,23.0,6.0,8.0,102.0,54.0,80.0,,48.0,3.0,,17.0,6.0,22.0,,0.26642984,,,,,,,,,,,0.12066365,0.07239819,1.666666666,0.360681114,0.371225577,0.731906691,0.104795737,0.280078895,,,,,,,,,0.20512821,0.3445794441198048,5.5522295493528935,87.56608555800177,5.839425738518009,25.0,20.803730729967356,6.481481552124023,0.6818931283196434,,31.481481552124023,9.580503879663418,62.54760929007444,6.156475980560698,6.156475980560698,,3.741078141145408,5.944690385729439,107.03757496205218,3.741078141145408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.11305831141273,145.03843900980678,90.24705461408993,107.30417904535325,95.05033249825668,88.06147018129342,98.41990335206216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.27741935,155.0,663.0,Lonny Frey,Lonny Frey,2B/SS,2B/SS,1004343,CIN,CIN,18,,0.0,
L,123671.0,Arky Vaughan,PIT,1940,28.0,28 - 28,1940,1940,156.0,594.0,689.0,178.0,116.0,40.0,15.0,7.0,113.0,95.0,88.0,,25.0,3.0,,4.0,5.0,12.0,,0.299663299,,,,,,,,,,,0.127721335,0.03628447,3.52,0.392700729,0.452861952,0.845562681,0.153198653,0.304270462,,,,,,,,,0.17416546,0.3885313942484612,29.929657407211856,115.15974306325872,28.91987698535879,0.0,21.619563307613134,9.506958961486816,0.7086340353125706,,9.506958961486816,30.623974784617097,62.45913108902962,6.082419544460855,6.082419544460855,,1.7040977992583066,6.319619947497322,133.53850053025724,1.7040977992583066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.35131323344751,153.52181917792637,45.22995044121003,116.83015189937764,115.95289166567733,128.7351852201184,106.92083551289113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.41666667,156.0,689.0,Arky Vaughan,Arky Vaughan,SS,SS,1013377,PIT,PIT,27,,0.0,
R,114967.0,Joe Gordon,NYY,1940,25.0,25 - 25,1940,1940,155.0,616.0,677.0,173.0,101.0,32.0,10.0,30.0,112.0,103.0,52.0,,57.0,3.0,,6.0,12.0,18.0,8.0,0.280844155,,,,,,,,,,,0.076809453,0.084194977,0.912280701,0.339791356,0.511363636,0.851154992,0.230519481,0.270321361,,,,,,,,,0.20531758,0.38026595817415265,24.944136371614366,108.68980834424677,16.55630132347527,14.0,21.243025194853544,6.697530746459961,3.976220093201846,,20.69753074645996,16.16022965569231,62.077005690207656,6.081853781034051,6.081853781034051,,-0.3960716677829623,6.879744618997797,117.30059087675295,-0.3960716677829623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.60074027304321,79.00706506304303,98.44677779740854,96.45704200834423,120.92632181526635,160.41161553246096,92.688081207039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.36774194,155.0,677.0,Joe Gordon,Joe Gordon,2B,2B,1004874,NYY,NYY,9,,0.0,
R,124678.0,Rudy York,DET,1940,26.0,26 - 26,1940,1940,155.0,588.0,685.0,186.0,101.0,46.0,6.0,33.0,105.0,134.0,89.0,,88.0,4.0,,4.0,12.0,3.0,2.0,0.31632653,,,,,,,,,,,0.129927007,0.128467153,1.011363636,0.409691629,0.583333333,0.993024962,0.267006803,0.327623126,,,,,,,,,0.30656934,0.4420901462545129,59.02538437948554,143.76066547439424,41.62057791457503,0.0,21.494050603359938,-6.697530746459961,4.023206445854157,,-6.697530746459961,40.70047377741887,59.520200080173,5.796219414929574,5.796219414929574,,-0.9201041371561587,3.7866052796932683,142.98370209015414,-0.9201041371561587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.31082566415888,133.64437702082645,150.21296657230144,116.29972914590559,137.9455819418687,185.80205213713606,112.33577248818295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.41935484,155.0,685.0,Rudy York,Rudy York,1B,1B,1014354,DET,DET,6,,0.0,
L,116919.0,Charlie Keller,NYY,1940,23.0,23 - 23,1940,1940,138.0,500.0,609.0,143.0,89.0,18.0,15.0,21.0,102.0,93.0,106.0,,65.0,0.0,,3.0,11.0,8.0,2.0,0.286,,,,,,,,,,,0.174055829,0.106732348,1.63076923,0.410891089,0.508,0.918891089,0.222,0.29468599,,,,,,,,,0.31527094,0.4167129272478248,40.146801487981655,115.48079592126547,32.601466858267166,8.0,19.1093092225492,-5.876543045043945,3.5768360956571996,,2.1234569549560547,32.67800088945901,57.48760316262146,5.619221136070531,5.619221136070531,,0.07653403119184077,6.1327521712542765,137.87094403393021,0.07653403119184077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.44760735038392,179.0357784009332,124.79908091609413,116.64022151442634,120.13089542830788,154.48316339132452,101.0422516025165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.92903226,155.0,609.0,Charlie Keller,Charlie Keller,OF,OF,1006768,NYY,NYY,9,,0.0,
