Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,110284,Cap Anson,CHI,1881,29.0,29 - 29,1881,1881,84.0,343.0,369.0,137.0,108.0,21.0,7.0,1.0,67.0,82.0,26.0,,4.0,,,,,,,0.399416909,,,,,,,,,,,0.070460704,0.010840108,6.5,0.441734417,0.510204081,0.951938498,0.110787172,0.402366863,,,,,,,,,0.08401084,0.4355493961634029,40.85181883464411,90.60364822040155,37.72746147702291,10.0,12.274931475520134,0.11919964849948883,2.12925996305421,,10.119199648499489,37.72746147702291,62.250852564096746,5.871961701731415,5.871961701731415,,0.0,,173.39094977895766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7686416958126,170.62145719808163,16.465089466991774,149.60018992319362,147.2909388019414,135.98251656488938,142.80175095020167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.39285714,84.0,369.0,Cap Anson,Cap Anson,1B,1B,1000272,CHI,CHI,17,,0.0,
R,110865,Charlie Bennett,DET,1881,26.0,26 - 26,1881,1881,76.0,299.0,317.0,90.0,58.0,18.0,7.0,7.0,44.0,64.0,18.0,,37.0,,,,,,,0.301003344,,,,,,,,,,,0.056782334,0.116719242,0.486486486,0.340694006,0.478260869,0.818954875,0.177257525,0.325490196,,,,,,,,,0.1955836,0.3700951826685235,19.299339195874563,62.040070673611986,18.391067570236554,13.0,10.545130833983421,2.0990819931030273,1.829201648477465,,15.099081993103027,18.391067570236554,45.86448204580047,4.3643423028928625,4.3643423028928625,,0.0,,141.64462615274604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.62029072429034,137.49911681535534,177.2853888586224,115.38129256361216,138.0692452502008,217.5696327871226,115.51788723199188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.77380952,84.0,317.0,Charlie Bennett,Charlie Bennett,C,C,1000836,DET,DET,1031,,0.0,
R,113630,Fred Dunlap,CLE,1881,22.0,22 - 22,1881,1881,80.0,351.0,369.0,114.0,82.0,25.0,4.0,3.0,60.0,24.0,18.0,,24.0,,,,,,,0.324786324,,,,,,,,,,,0.048780487,0.06504065,0.75,0.357723577,0.444444444,0.802168021,0.11965812,0.342592592,,,,,,,,,0.12195122,0.3666800922817654,21.505832828004433,71.25766221376188,21.675231493432594,4.0,12.274931475520134,1.4938271045684814,2.12925996305421,,5.4938271045684814,21.675231493432594,41.573250036575416,3.9033961400575743,3.9033961400575743,,0.0,,142.1646663651254,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.59769631048869,118.12254635962871,98.79053983975977,121.14862007504425,128.30677338715145,146.87090564080398,121.58760200928387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.34117647,85.0,369.0,Fred Dunlap,Fred Dunlap,2B,2B,1003566,CLE,CLE,1018,,0.0,
R,124350,Ned Williamson,CHI,1881,23.0,23 - 23,1881,1881,82.0,343.0,362.0,92.0,73.0,12.0,6.0,1.0,56.0,48.0,19.0,,19.0,,,,,,,0.268221574,,,,,,,,,,,0.052486187,0.052486187,1.0,0.306629834,0.346938775,0.653568609,0.078717201,0.281733746,,,,,,,,,0.10773481,0.30271288176267847,3.469792025320112,52.27781976961332,0.404704319469511,17.0,12.04207369685173,2.4543497562408447,2.0888674976304173,,19.454349756240845,0.404704319469511,33.9899952701925,3.2841771417497,3.2841771417497,,0.0,,100.80249171814431,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.24609518094509,127.09594426860976,79.72150874661585,103.84493405347975,100.15783836222492,96.61915631282858,99.98853268033501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.30952381,84.0,362.0,Ned Williamson,Ned Williamson,3B/SS,3B/SS,1014027,CHI,CHI,17,,0.0,
R,116953,King Kelly,CHI,1881,23.0,23 - 23,1881,1881,82.0,353.0,369.0,114.0,82.0,27.0,3.0,2.0,84.0,55.0,16.0,,14.0,,,,,,,0.322946175,,,,,,,,,,,0.043360433,0.037940379,1.142857142,0.352303523,0.433427762,0.785731285,0.110481587,0.332344213,,,,,,,,,0.08672087,0.3596049873486444,19.51837436222834,69.27020374798579,16.394017004607147,3.0,12.274931475520134,-3.476461887359619,2.12925996305421,,-0.47646188735961914,16.394017004607147,30.321746555821875,2.8475278643748085,2.8475278643748085,,0.0,,131.8911591598408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.90309185335013,104.99781925539355,57.62781465337577,119.31303498909888,125.12636481205335,135.6074350768947,117.95040769688525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.39285714,84.0,369.0,King Kelly,King Kelly,C/OF,C/OF,1006806,CHI,CHI,17,,0.0,
L,114972,George Gore,CHI,1881,24.0,24 - 24,1881,1881,73.0,309.0,336.0,92.0,64.0,18.0,9.0,1.0,86.0,44.0,27.0,,23.0,,,,,,,0.297734627,,,,,,,,,,,0.080357142,0.06845238,1.173913043,0.354166666,0.42394822,0.778114886,0.126213593,0.319298245,,,,,,,,,0.15178571,0.3571112413136732,17.134961430140383,62.43744022042358,14.29001814515198,4.0,11.177173376083374,-3.477060317993164,1.9388383403420448,,0.5229396820068359,14.29001814515198,27.928969543584234,2.631179348417876,2.631179348417876,,0.0,,130.5284526759312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.38644205370736,194.58580295072227,103.97263209264321,119.9440171718933,122.38971355309873,154.91723176070155,113.32033687209095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.0,84.0,336.0,George Gore,George Gore,OF,OF,1004879,CHI,CHI,17,,0.0,
L,122695,Joe Start,PRO,1881,38.0,38 - 38,1881,1881,79.0,348.0,357.0,114.0,96.0,12.0,6.0,0.0,56.0,29.0,9.0,,7.0,,,,,,,0.327586206,,,,,,,,,,,0.025210084,0.019607843,1.285714285,0.344537815,0.396551724,0.741089539,0.068965518,0.33431085,,,,,,,,,0.04481793,0.34049116413132485,13.689000820021302,61.8228845346972,13.600741435985238,0.0,11.875746712088585,0.0,2.0600157366134226,,0.0,13.600741435985238,27.536503884687246,2.5675522167069498,2.5675522167069498,,0.0,,127.3467460790851,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.65457296377167,61.04652698568045,29.7824421352378,116.68305791016084,114.48061253647313,84.64973448226638,118.64837572782486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.2,85.0,357.0,Joe Start,Joe Start,1B,1B,1012436,PRO,PRO,1064,,0.0,
L,124679,Tom York,PRO,1881,30.0,30 - 30,1881,1881,85.0,316.0,345.0,96.0,66.0,23.0,5.0,2.0,57.0,47.0,29.0,,26.0,,,,,,,0.303797468,,,,,,,,,,,0.084057971,0.075362318,1.115384615,0.36231884,0.427215189,0.789534029,0.123417721,0.326388888,,,,,,,,,0.16521739,0.36326847231906395,19.211057723110503,65.72699576670486,19.125765041058845,0.0,11.476561948657036,-5.246913433074951,1.9907715101726353,,-5.246913433074951,19.125765041058845,27.34618506681356,2.5498065542670507,2.5498065542670507,,0.0,,139.79339666746355,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.67499389463028,203.54740567358064,114.46816842690907,122.70487693683869,123.33285561912004,151.4855193729775,115.8368369342812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.05882353,85.0,345.0,Tom York,Tom York,OF,OF,1014355,PRO,PRO,1064,,0.0,
R,119393,John Morrill,BSN,1881,26.0,26 - 26,1881,1881,81.0,311.0,323.0,90.0,67.0,19.0,3.0,1.0,47.0,39.0,12.0,,30.0,,,,,,,0.289389067,,,,,,,,,,,0.037151702,0.092879256,0.4,0.315789473,0.379421221,0.695210694,0.090032154,0.317857142,,,,,,,,,0.13312693,0.3193993090476045,7.199004653321386,50.74870896659958,6.330490070806623,7.0,10.744723215699196,0.1325301229953766,1.8638237616978586,,7.132530122995377,6.330490070806623,26.071567171199053,2.4782665792122502,2.4782665792122502,,0.0,,114.06844508047807,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.23622803662651,89.96330114199375,141.07472542410392,106.94698741697823,109.53520350706265,110.50736878343344,112.80888314509856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.89156627,83.0,323.0,John Morrill,John Morrill,1B,1B,1009214,BSN,BSN,16,,0.0,
R,121153,Hardy Richardson,BUF,1881,26.0,26 - 26,1881,1881,83.0,344.0,356.0,100.0,71.0,18.0,9.0,2.0,62.0,53.0,12.0,,27.0,,,,,,,0.290697674,,,,,,,,,,,0.033707865,0.075842696,0.444444444,0.314606741,0.412790697,0.727397438,0.122093023,0.311111111,,,,,,,,,0.11516854,0.33075050976169246,11.01082031532887,59.00987522408131,8.623633072820935,7.0,11.842481315135956,-3.5864198207855225,2.0542453844100237,,3.4135801792144775,8.623633072820935,25.933939951581394,2.465433974380195,2.465433974380195,,0.0,,117.3880772670143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.73019034883207,81.62400769280156,115.19781676140673,106.5464369390918,119.16864555585107,149.85955704830985,110.41468738160614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.28915663,83.0,356.0,Hardy Richardson,Hardy Richardson,2B/OF,2B/OF,1010909,BUF,BUF,1015,,0.0,
