Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,118495,Willie Mays,SFG,1963,32.0,32 - 32,1963,1963,157.0,596.0,671.0,187.0,110.0,32.0,7.0,38.0,115.0,103.0,66.0,5.0,83.0,2.0,7.0,0.0,15.0,8.0,3.0,0.313758389,,,,,,,,,,,0.098360655,0.123695976,0.795180722,0.380029806,0.582214765,0.962244571,0.268456376,0.30912863,,,,,,,,,0.27868852,0.41730460050227763,56.90362099992178,127.00057109879397,54.16380793290279,12.0,18.596325900405645,0.006858710199594498,3.600204095710069,,12.006858710199594,54.86096439793307,89.06435310424837,9.831972539382798,9.831972539382798,,0.6971564650302753,5.271631549665062,174.2756613865837,0.6971564650302753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.45805642550465,126.19138217797288,86.56103129092547,120.30360698427461,153.2583214207958,213.4851227335693,110.6339763361915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.14197531,162.0,671.0,Willie Mays,Willie Mays,OF,OF,1008315,SFG,SFG,30,,0.0,
R,110001,Hank Aaron,MIL,1963,29.0,29 - 29,1963,1963,161.0,631.0,714.0,201.0,124.0,29.0,4.0,44.0,121.0,130.0,78.0,18.0,94.0,0.0,5.0,0.0,11.0,31.0,5.0,0.318541996,,,,,,,,,,,0.109243697,0.131652661,0.829787234,0.390756302,0.586370839,0.977127141,0.267828843,0.315261044,,,,,,,,,0.30252101,0.4203238574595287,62.157629228633006,136.74663425187407,60.42767401735123,-5.0,19.78804276138544,-8.925925254821777,3.830917621962726,,-13.925925254821777,65.00210957272733,74.69514470125372,8.426647313223695,8.426647313223695,,4.5744355553761125,6.079746709391724,177.87490401266862,4.5744355553761125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.34031629050999,140.1537344242133,92.12902858177539,123.69922527191595,154.35233854854866,212.9860883596405,112.82870461276595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.3803681,163.0,714.0,Hank Aaron,Hank Aaron,OF,OF,1000001,MIL,MIL,16,,0.0,
L,118416,Eddie Mathews,MIL,1963,31.0,31 - 31,1963,1963,158.0,547.0,675.0,144.0,90.0,27.0,4.0,23.0,82.0,84.0,124.0,14.0,119.0,1.0,3.0,0.0,9.0,3.0,4.0,0.263254113,,,,,,,,,,,0.183703703,0.176296296,1.042016806,0.398518518,0.453382084,0.851900602,0.190127971,0.296568627,,,,,,,,,0.39407407,0.37640131439636043,36.65574295935226,107.17055863258435,35.02028109994722,14.0,18.70718328282237,0.8895726799964905,3.621665819082409,,14.88957267999649,34.382133629289505,71.60055541119078,7.851833987239249,7.851833987239249,,-0.6381474706577137,2.918887163327128,147.73926336043607,-0.6381474706577137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.58556863000776,235.68188106089596,123.37013448626864,126.15646038412987,119.34526798904221,151.19586216875516,106.13887966823002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.14110429,163.0,675.0,Eddie Mathews,Eddie Mathews,3B,3B,1008236,MIL,MIL,16,,0.0,
R,115176,Dick Groat,STL,1963,32.0,32 - 32,1963,1963,158.0,631.0,704.0,201.0,141.0,43.0,11.0,6.0,85.0,73.0,56.0,2.0,58.0,6.0,4.0,7.0,18.0,3.0,1.0,0.318541996,,,,,,,,,,,0.079545454,0.082386363,0.965517241,0.37733142,0.450079239,0.827410659,0.131537243,0.341506129,,,,,,,,,0.17045455,0.3667279374685219,33.15268557711542,106.69702666445673,24.20934765978754,8.0,19.510899305343628,9.371260643005371,3.7772633135318756,,17.37126064300537,24.674389806525227,65.3338130684061,7.221956196986558,7.221956196986558,,0.4650421467376873,4.7702529359475285,131.6424634033174,0.4650421467376873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.34031629050999,102.0525004254431,57.65303590464854,119.44939617314714,118.47584915763716,104.6026355726799,122.22155222067381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.34567901,162.0,704.0,Dick Groat,Dick Groat,SS,SS,1005075,STL,STL,28,,0.0,
L,111895,Johnny Callison,PHI,1963,24.0,24 - 24,1963,1963,157.0,626.0,692.0,178.0,105.0,36.0,11.0,26.0,96.0,78.0,50.0,4.0,111.0,2.0,1.0,13.0,8.0,8.0,3.0,0.284345047,,,,,,,,,,,0.072254335,0.160404624,0.45045045,0.338733431,0.501597444,0.840330875,0.217252397,0.310204081,,,,,,,,,0.27023121,0.3685784826455293,33.542441175782045,105.83318554004366,32.52627389272388,18.0,19.178327158093452,-8.563764572143555,3.712878143414855,,9.436235427856445,33.20026896369822,65.52770969306297,7.123575277084377,7.123575277084377,,0.6739950709743425,5.996456319275488,143.2501958782847,0.6739950709743425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.88445659962503,92.69839044890746,112.24932391715905,107.23067746812178,132.0371569353821,172.76607592179943,111.01886925434255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.27160494,162.0,692.0,Johnny Callison,Johnny Callison,OF,OF,1001851,PHI,PHI,26,,0.0,
R,110176,Bob Allison,MIN,1963,28.0,28 - 28,1963,1963,148.0,527.0,626.0,143.0,79.0,25.0,4.0,35.0,99.0,91.0,90.0,2.0,109.0,3.0,5.0,1.0,7.0,6.0,1.0,0.271347248,,,,,,,,,,,0.143769968,0.174121405,0.825688073,0.3776,0.533206831,0.910806831,0.261859583,0.278350515,,,,,,,,,0.37380192,0.39942767732981505,44.74293410335338,110.13889649067676,36.30107253347194,18.0,17.349180348217487,-7.68314790725708,-1.0826630007941276,,10.31685209274292,37.330214528363626,63.913583968529906,6.9427771730578245,6.9427771730578245,,1.0291419948916882,4.5636205097531946,150.14303961193838,1.0291419948916882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2936652899103,169.62948409769785,128.2140040178232,117.44204067486737,135.2734540155224,188.53889076976512,101.54683942437377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.88819876,161.0,626.0,Bob Allison,Bob Allison,OF,OF,1000166,MIN,MIN,8,,0.0,
L,120590,Vada Pinson,CIN,1963,24.0,24 - 24,1963,1963,162.0,652.0,695.0,204.0,131.0,37.0,14.0,22.0,96.0,106.0,36.0,3.0,80.0,1.0,6.0,0.0,16.0,27.0,8.0,0.312883435,,,,,,,,,,,0.051798561,0.115107913,0.45,0.346762589,0.51380368,0.860566269,0.200920245,0.327338129,,,,,,,,,0.19856115,0.37567367779381705,37.36475997052759,109.96890351555913,32.80059047422975,1.0,19.261470194905996,-1.0205739736557007,3.72897443594411,,-0.020573973655700684,35.4498330759364,58.4197037331308,6.531576804043235,6.531576804043235,,2.6492426017066464,7.166259024258634,143.42668872510805,2.6492426017066464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.11377839473707,66.45474257384765,80.55120288655247,109.77241670329812,135.25024487592256,159.7782246881103,117.15096986558378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.29012346,162.0,695.0,Vada Pinson,Vada Pinson,OF,OF,1010360,CIN,CIN,18,,0.0,
R,121697,Ron Santo,CHC,1963,23.0,23 - 23,1963,1963,162.0,630.0,687.0,187.0,127.0,29.0,6.0,25.0,79.0,99.0,42.0,7.0,92.0,4.0,11.0,0.0,17.0,6.0,4.0,0.296825396,,,,,,,,,,,0.061135371,0.133915574,0.456521739,0.339155749,0.48095238,0.820108129,0.184126984,0.309160305,,,,,,,,,0.23144105,0.35706502541023144,27.402207249398284,99.17061964571005,21.41889490335708,10.0,19.039755430072546,3.997256278991699,3.6860509891994298,,13.9972562789917,21.340215002042182,58.06327770030586,6.38356421029762,6.38356421029762,,-0.07867990131489933,4.016820480862784,128.6879939913139,-0.07867990131489933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.79524045456122,78.43336308052402,93.7125892547729,107.36436797842453,126.60268834325545,146.42368478445806,110.6453124948658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.24074074,162.0,687.0,Ron Santo,Ron Santo,3B,3B,1011447,CHC,CHC,17,,0.0,
L,118605,Willie McCovey,SFG,1963,25.0,25 - 25,1963,1963,152.0,564.0,627.0,158.0,90.0,19.0,5.0,44.0,103.0,102.0,50.0,5.0,119.0,11.0,1.0,1.0,10.0,1.0,1.0,0.280141843,,,,,,,,,,,0.079744816,0.189792663,0.420168067,0.349840255,0.565602836,0.915443091,0.285460993,0.283582089,,,,,,,,,0.33971292,0.3999976616550759,45.080887780329135,110.5813165612425,42.520734586557296,1.0,17.37689469382167,-7.802694797515869,3.3641251386143267,,-6.802694797515869,42.522082893680704,56.46040792860083,6.312116224670663,6.312116224670663,,0.0013483071234077215,3.769881341416564,162.40121939128878,0.0013483071234077215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.23057445721032,102.30827105175464,132.81473797281063,110.74669376011627,148.8855083161652,227.00773970908247,101.49113048439979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.87037037,162.0,627.0,Willie McCovey,Willie McCovey,1B,1B,1008423,SFG,SFG,30,,0.0,
L,124650,Carl Yastrzemski,BOS,1963,23.0,23 - 23,1963,1963,151.0,570.0,668.0,183.0,126.0,40.0,3.0,14.0,91.0,68.0,95.0,6.0,72.0,1.0,1.0,1.0,12.0,8.0,5.0,0.321052631,,,,,,,,,,,0.142215568,0.107784431,1.319444444,0.418290854,0.475438596,0.89372945,0.154385965,0.348453608,,,,,,,,,0.27095808,0.3966424344347032,46.3575490313357,116.14109994943797,35.553961713868965,13.0,18.5131828635931,-8.34154224395752,-1.1553017324768007,,4.6584577560424805,35.56545543118923,57.58179431834802,6.293603512013098,6.293603512013098,,0.011493717320263386,3.7909508445843585,146.0232274860645,0.011493717320263386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.76453659098499,167.79549836514587,79.36688467045614,130.09780585114672,120.6177740307504,111.15788949957877,127.12159910471041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.14906832,161.0,668.0,Carl Yastrzemski,Carl Yastrzemski,OF,OF,1014326,BOS,BOS,3,,0.0,
